,Name,RA,DEC,SpT,Teff,logg,Fe_H,ref_name
313,BD+251981,131.10287499999998,24.796583333333334,F0,6798,4.25,-1.26,MILES1
314,HD074442,131.17125,18.154305555555553,K0III,4657,2.51,-0.06,MILES1
315,HD074377,131.29333333333332,41.67183333333333,K3V,4913,4.63,-0.07,MILES1
316,HD074721,131.49691666666666,13.2635,A0V,8560,3.57,-1.42,MILES1
317,BD-122669,131.66491666666667,-13.357055555555554,A5,6910,4.0,-1.49,MILES1
318,HD074462,132.08604166666666,67.44997222222223,G5IV,4527,1.53,-1.41,MILES1
319,HD075318,132.33837499999998,3.684,G5,5422,4.5,-0.04,MILES1
320,HD075691,132.63299999999998,-27.709833333333332,K3III,4270,2.12,-0.05,MILES1
321,HD075732,133.14920833333332,28.330805555555557,G8V,5079,4.48,0.16,MILES1
322,HD076151,133.57475,-5.434444444444445,G2V,5692,4.28,0.08,MILES1
323,HD076292,134.127125,40.20147222222222,F3III,6840,3.61,0.41,MILES1
324,HD076932,134.68304166666667,-16.132722222222224,F7-8IV-V,5866,3.96,-0.93,MILES1
325,HD076780,134.73220833333332,21.166277777777776,G5,5869,4.8,0.21,MILES1
326,BD-052678,134.76404166666663,-6.396166666666667,F7,5429,4.43,-2.14,MILES1
327,HD076910,134.77491666666666,-0.6238611111111111,F5,6275,4.1,-0.5,MILES1
328,BD-032525,134.792125,-4.026805555555556,F3,5750,3.6,-1.9,MILES1
329,HD076813,134.88604166666664,32.41855555555556,G9III,6072,4.2,-0.82,MILES1
330,HD077338,135.30204166666667,-25.527055555555556,K0IV,5290,4.75,0.26,MILES1
331,HD077236,135.31154166666667,-2.561583333333333,K0III,4557,1.97,-0.42,MILES1
332,HD078541,137.01199999999997,-25.85852777777778,K4/K5III,3890,1.55,-0.29,MILES1
333,HD078234,137.0173333333333,32.540388888888884,F2V,6775,3.78,-0.26,MILES1
334,HD078558,137.10516666666666,-15.144777777777778,G3V,5718,4.25,-0.38,MILES1
335,HD078209,137.21775,51.60463888888889,Am,7099,4.2,0.24,MILES1
336,HD078737,137.26404166666666,-27.03036111111111,F3V,6350,3.8,-0.6,MILES1
337,HD078732,137.39820833333334,-8.787638888888889,G8II,4900,2.0,0.24,MILES1
338,HD079211,138.60333333333332,52.68636111111111,M0V,3769,4.71,-0.4,MILES1
339,HD079452,138.809375,34.63352777777778,G6III,4829,2.43,-0.49,MILES1
340,HD079765,139.11295833333335,18.81025,A3,7000,4.15,-0.25,MILES1
341,HD079633,139.28124999999997,51.32216666666667,A3,7099,4.15,-0.52,MILES1
342,HD080390,140.43037499999997,56.69922222222222,M4IIIa,3430,1.02,,MILES1*
343,HD081009,140.71191666666667,-9.838805555555556,A5spe..,9164,4.0,0.31,MILES1
344,HD081029,140.81566666666666,3.501388888888889,F0,6700,4.44,-0.01,MILES1
345,HD081192,141.188875,19.78663888888889,G7III,4705,2.5,-0.62,MILES1
346,HD081797,141.8968333333333,-8.658611111111112,K3II-III,4120,1.54,-0.06,MILES1
347,BD+092190,142.31483333333333,8.633472222222222,A0,6270,4.11,-2.86,MILES1
348,HD082074,142.3850833333333,-4.246638888888889,G6IV,5055,3.3,-0.48,MILES1
349,HD082590,143.12620833333332,-17.43575,F6:w?,6150,3.2,-1.29,MILES1
350,HD082734,143.30191666666667,-21.115722222222225,K0III,4709,2.65,0.3,MILES1
351,HD082210,143.62024999999997,69.83033333333333,G4III-IV,5198,3.19,-0.28,MILES1
352,HD082885,143.91458333333333,35.810138888888886,G8IV-V,5488,4.61,0.0,MILES1
353,HD083212,144.08312499999997,-20.887444444444444,G8:IIIw...,4600,1.3,-1.4,MILES1
354,HD081817,144.27204166666664,81.32638888888889,K3IIIa,4030,1.64,0.15,MILES1
355,HD083425,144.6137083333333,4.649277777777777,K3III,4120,1.77,-0.29,MILES1
356,HD083618,144.96399999999997,-1.1428055555555556,K3III,4231,1.74,-0.08,MILES1
357,HD083632,145.14191666666665,26.003888888888888,K2III,4198,1.0,-1.0,MILES1
358,HD233666,145.581125,53.47391666666667,G2we,5295,2.5,-1.51,MILES1
359,HD083506,145.73829166666664,72.25261111111111,K0III,4710,2.54,0.08,MILES1
360,HD084441,146.46279166666667,23.77425,G1II,5310,1.81,-0.13,MILES1
361,HD084737,147.14737499999998,46.021,G2V,5874,4.07,0.08,MILES1
362,HD084937,147.23375,13.74425,F5VI,6228,4.01,-2.17,MILES1
363,HD085235,148.0265,54.06433333333333,A3IV,11200,3.55,-0.4,MILES1
364,HD237846,148.16116666666667,57.91627777777778,F8,4957,1.79,-2.59,MILES1
365,HD085503,148.19091666666665,26.006944444444443,K0III,4472,2.33,0.23,MILES1
366,HD085773,148.41349999999997,-22.835666666666665,G:w?,4463,0.97,-2.19,MILES1
367,HD086986,150.6232083333333,14.557,A1V,7832,3.14,-1.4,MILES1
368,HD087141,151.15133333333333,53.89172222222222,F5V,6319,3.94,0.08,MILES1
369,HD087140,151.17991666666666,54.34538888888889,K0,5099,2.76,-1.7,MILES1
370,HD087737,151.83312499999997,16.762666666666668,A0Ib,9730,1.97,-0.04,MILES1
371,HD087822,152.06620833333332,31.604055555555558,F4V,6533,4.18,0.1,MILES1
372,HD088230,152.84224999999998,49.45422222222223,K7V,3861,4.68,-0.93,MILES1
373,HD088446,153.07949999999997,17.299166666666668,F8,5883,4.43,-0.45,MILES1
374,HD088725,153.5347083333333,3.1513055555555556,G1V,5634,4.5,-0.65,MILES1
375,HD088609,153.62075,53.560916666666664,G5IIIwe,4513,1.26,-2.64,MILES1
376,HD088737,153.6239583333333,21.168055555555558,F9V,5994,3.92,0.17,MILES1
377,HD088986,154.117,28.682472222222223,G0V,5800,4.07,0.01,MILES1
378,HD089010,154.13454166666665,23.503083333333333,G1.5IV-V,5698,3.92,0.01,MILES1
379,HD089254,154.4075,-8.068916666666667,F2III,7304,3.78,0.25,MILES1
380,HD089449,154.93404166666664,19.470916666666664,F6IV,6493,4.06,0.21,MILES1
381,HD089484,154.9934583333333,19.84125,K1IIIb,4470,2.12,-0.38,MILES1
382,HD089707,155.20825,-15.479916666666666,G1V,5957,4.37,-0.41,MILES1
383,HD089744,155.54399999999998,41.22952777777778,F7V,6219,3.95,0.23,MILES1
384,HD089995,155.81087499999998,5.69425,F6V,6233,3.95,-0.34,MILES1
385,HD089822B,156.03270833333332,65.56641666666667,A0sp?,5538,2.44,0.51,MILES1
386,HD090508,157.01616666666666,48.78488888888889,G1V,5787,4.4,-0.21,MILES1
387,HD237903,157.6054583333333,55.99911111111111,K7 V,4070,4.7,-0.18,MILES1
388,HD091347,158.460625,49.186166666666665,F8,5889,4.21,-0.47,MILES1
389,HD091889,159.13491666666664,-12.23011111111111,F7V,6067,4.15,-0.23,MILES1
390,HD092523,160.7668333333333,69.07622222222221,K3III,4045,1.88,-0.27,MILES1
391,HD093329,161.65266666666665,11.184111111111111,A0,8075,2.8,-1.48,MILES1
392,HD093487,161.98137499999999,23.335277777777776,F8,5250,1.8,-1.05,MILES1
393,HD094028,162.86716666666666,20.2775,F4V,5941,4.21,-1.49,MILES1
394,BD-103166,164.61991666666665,-10.77038888888889,,5400,4.4,0.5,MILES1
395,HD095128,164.86654166666662,40.43025,G0V,5813,4.34,0.04,MILES1
396,HD095578,165.45695833333332,-2.4845833333333336,M0III,3700,1.22,-0.23,MILES1
397,HD095735,165.83412499999997,35.969861111111115,M2V,3828,4.9,-0.2,MILES1
398,BD+442051A,166.36908333333332,43.526777777777774,M2 V,3544,4.85,-1.45,MILES1
399,HD096360,166.96995833333332,68.3663611111111,M?,3550,0.5,-0.58,MILES1
400,BD+362165,168.19995833333329,35.728861111111115,G0,6176,4.55,-1.36,MILES1
401,HD097560,168.47820833333333,39.97775,G0,5250,2.0,-1.1,MILES1
402,HD097633,168.55999999999997,15.429555555555554,A2V,9509,3.45,0.28,MILES1
403,HD097907,168.96625,13.307583333333334,K3III,4351,2.07,-0.1,MILES1
404,HD097916,168.97595833333332,2.0866944444444444,F5V,6238,4.03,-0.99,MILES1
405,HD097855,169.01679166666668,52.77316666666667,F6V+?,6260,4.05,-1.03,MILES1
406,HD098468,170.0005,28.807583333333334,K0,,,,MILES1*
407,HD098553,170.04829166666667,-19.57788888888889,G2/G3V,5890,4.37,-0.41,MILES1
408,HD099109,171.07233333333332,-1.5290833333333333,K0,5400,4.2,0.45,MILES1
409,HD233832,171.52283333333332,50.37577777777778,K0V,4904,4.37,-0.74,MILES1
410,HD099648,171.9843333333333,2.85625,G8II-III,4850,1.9,0.36,MILES1
411,HD099747,172.26899999999995,61.77836111111111,F5Vawva,6604,4.06,-0.51,MILES1
412,HD099998,172.5787083333333,-3.0035,K4III,3939,1.8,-0.31,MILES1
413,HD100906,174.1767083333333,-18.96961111111111,G8/K0w+...,4980,2.0,-1.02,MILES1
414,HD101227,174.77591666666663,44.305638888888886,G0,5421,4.68,-0.4,MILES1
415,HD101501,175.26254166666664,34.201638888888894,G8Vvar,5401,4.6,-0.13,MILES1
416,HD101606,175.39274999999998,31.746055555555557,F4V,6320,4.12,-0.75,MILES1
417,HD102224,176.51254166666666,47.77941666666666,K0 III,4383,2.02,-0.46,MILES1
418,BD+511696,176.64645833333333,50.881861111111114,sdG0,5640,4.8,-1.37,MILES1
419,HD102328,176.73174999999998,55.628194444444446,K3 III,4390,2.09,0.35,MILES1
420,HD102634,177.2553333333333,-0.31866666666666665,F7 V,6344,4.12,0.27,MILES1
421,HD102870,177.67383333333333,1.7647222222222223,F9V,6109,4.2,0.17,MILES1
422,HD103095,178.24487499999998,37.71866666666667,G8 Vp,5025,4.56,-1.36,MILES1
423,HD103578,178.91887499999999,15.646805555555556,A3V,8692,3.45,0.18,MILES1
424,HD103877,179.42662499999997,17.46783333333333,Am,7341,4.0,0.4,MILES1
425,HD103932,179.48420833333333,-27.70702777777778,K5V,4510,4.57,0.16,MILES1
426,HD104307,180.17591666666664,-21.8375,K2III,4451,2.0,-0.01,MILES1
427,HD104304,180.18520833333332,-10.446,K0IV,5478,4.15,0.18,MILES1
428,HD104833,181.077375,-9.358305555555555,F0,7727,4.11,0.2,MILES1
429,HD105262,181.79512499999998,12.98547222222222,B9,8542,1.5,-1.37,MILES1
430,HD105452,182.10341666666665,-24.728861111111108,F0IV/V,7003,4.1,-0.6,MILES1
431,HD105546,182.2613333333333,59.01808333333333,G2 IIIw,5125,2.1,-1.5,MILES1
432,HD105740,182.57066666666665,16.370361111111112,G5,4700,2.5,-0.51,MILES1
433,HD106038,183.0057083333333,13.261277777777778,F6V-VI,5940,4.32,-1.43,MILES1
434,CD-2809374,183.62391666666662,-29.598805555555554,,5000,3.4,-1.18,MILES1
435,HD106516,183.79399999999998,-10.31238888888889,F5V,6199,4.36,-0.73,MILES1
436,HD107113,184.21391666666665,86.43580555555556,F4V,6399,4.07,-0.51,MILES1
437,HD107213,184.87304166666664,28.156916666666664,F8 Vs,6298,4.01,0.29,MILES1
438,BD+172473,185.8833333333333,16.904999999999998,G5,5299,3.75,-1.1,MILES1
439,BD+312360,186.08333333333334,30.779999999999998,G8III,4600,2.0,-0.91,MILES1
440,HD108177,186.39562499999997,1.283972222222222,F5 VI,6065,4.26,-1.68,MILES1
441,HD108564,187.07966666666664,-16.911055555555553,K2V,4594,4.67,-1.09,MILES1
442,HD108915,187.70387499999998,12.486722222222221,K0,,,,MILES1*
443,HD109443,188.69470833333332,-23.47561111111111,F0V,6632,4.2,-0.65,MILES1
444,HD109871,189.55424999999997,1.979888888888889,K2,,,,MILES1*
445,HD109995,189.6983333333333,39.30877777777778,A0 V (HB),8300,3.5,-1.99,MILES1
446,HD110014,189.81154166666664,-7.995555555555556,K2III,4379,1.37,0.11,MILES1
447,HD110379,190.41499999999996,-1.4494166666666666,F0V+?,6875,4.46,-0.09,MILES1
448,HD110897,191.24749999999997,39.27891666666667,G0V,5830,4.23,-0.48,MILES1
449,HD110885,191.33024999999998,1.0558611111111111,G0,5253,2.4,-1.53,MILES1
450,HD112028,192.30691666666664,83.4128888888889,A1 III,9480,3.3,,MILES1*
451,HD111631,192.68154166666665,-0.7681388888888889,M0.5V,3748,4.75,0.1,MILES1
452,HD111786,192.9912083333333,-26.73827777777778,A0III,7450,3.93,-1.6,MILES1
453,HD111980,193.3127083333333,-18.522222222222222,F7V,5600,3.7,-1.2,MILES1
454,HD112127,193.48225,26.779999999999998,K2IIICN+?,4576,2.07,0.13,MILES1
455,HD112413,194.00695833333333,38.31838888888889,A0 spe,9944,3.85,0.31,MILES1
456,HD113092,194.9794583333333,66.59727777777778,K2 III,4283,1.95,-0.37,MILES1
457,HD113022,195.16129166666664,18.373,F6Vs,6478,4.2,0.24,MILES1
458,HD113285,195.65824999999998,5.185666666666667,M8 III,2924,0.0,,MILES1*
459,HD114038,196.9742083333333,-10.740416666666667,K1III,4518,2.22,0.0,MILES1
460,HD114330,197.4874583333333,-5.539,A1V,9509,3.8,-0.01,MILES1
461,HD114606,197.83916666666667,9.625972222222222,G1V,5523,4.12,-0.69,MILES1
462,HD114710,197.96829166666666,27.87816666666667,F9.5V,5975,4.4,0.09,MILES1
463,HD114642,198.01474999999996,-16.198611111111113,F6V,6249,3.9,-0.18,MILES1
464,HD114946,198.54537499999995,-19.930944444444446,G6 V,5171,3.64,0.13,MILES1
465,HD115383,199.19379166666664,9.424166666666666,G0Vs,5921,4.04,0.13,MILES1
466,HD115589,199.55641666666665,-14.582083333333333,G8IV,5400,4.54,0.4,MILES1
467,HD115617,199.60129166666664,-18.311194444444446,G5V,5531,4.32,-0.01,MILES1
468,HD115659,199.73041666666666,-23.1715,G8III,5087,3.02,-0.06,MILES1
469,HD116114,200.4429583333333,-18.74211111111111,Ap,8020,4.18,0.48,MILES1
470,HD116316,200.64229166666664,26.115694444444447,F5V,6428,4.18,-0.64,MILES1
471,HD116544,201.10066666666665,-2.31525,K5,4400,4.5,-0.2,MILES1
472,HD117200,201.7692083333333,64.73552777777778,F0,6726,4.06,-0.02,MILES1
473,HD117176,202.10754166666666,13.778777777777778,G5 V,5525,3.8,-0.09,MILES1
474,HD117635,202.91641666666663,-2.3173888888888885,G9V,5080,3.94,-0.67,MILES1
475,HD117876,203.20087499999997,24.34675,G8III,4782,2.25,-0.5,MILES1
476,HD118055,203.66629166666664,-16.322972222222223,K0 IIIw,4202,0.71,-1.91,MILES1
477,HD118100,203.67999999999998,-8.342027777777778,K7V,4179,4.5,-0.07,MILES1
478,HD118244,203.7975833333333,22.499722222222225,F5V,6404,4.18,-0.56,MILES1
479,BD+302431,204.60316666666662,29.365555555555556,A2,16904,4.2,0.77,MILES1
480,HD119228,205.1844583333333,54.681638888888884,M2III,3661,1.55,0.3,MILES1
481,HD119288,205.5531666666666,8.388388888888889,F3Vp,6594,4.03,-0.46,MILES1
482,HD119291,205.60849999999996,-1.6862777777777778,K7V,4475,4.56,0.1,MILES1
483,HD119667,206.1880833333333,-3.5333888888888887,K5,3700,1.0,-0.35,MILES1
484,HD120136,206.8155833333333,17.456916666666665,F7 V,6438,4.15,0.25,MILES1
485,HD121130,207.85808333333333,64.72327777777778,M3III,3672,1.25,-0.24,MILES1
486,HD120933,207.94779166666663,34.44425,K5III,3820,1.52,0.5,MILES1
487,HD121370,208.67116666666664,18.39772222222222,G0 IV,5981,3.62,0.25,MILES1
488,HD121299,208.67562499999997,-1.503111111111111,K2III,4696,2.29,0.04,MILES1
489,HD121258,208.7275833333333,-26.015777777777778,G5,6570,4.0,-0.92,MILES1
490,BD+342476,209.78949999999998,33.86094444444445,A4,6205,4.12,-2.05,MILES1
491,HD122106,209.9553333333333,-3.5497777777777775,F8V,6330,3.63,0.14,MILES1
492,HD122563,210.6327083333333,9.686083333333334,F8 IV,4566,1.12,-2.63,MILES1
493,HD122742,210.88479166666667,10.786777777777777,G8V,5492,4.56,-0.01,MILES1
494,HD123299,211.09729166666662,64.3758611111111,A0 III,10100,3.3,-0.56,MILES1
495,HD122956,211.30424999999997,-14.857083333333334,G6 IV-Vw,4635,1.49,-1.75,MILES1
496,HD123657,211.98233333333332,43.85444444444445,M4 III,3484,0.85,0.0,MILES1
497,HD123821,212.11437499999997,51.59236111111111,G8IIIp,4963,3.02,0.1,MILES1
498,HD124186,212.813,32.29588888888889,K4 III,4347,2.1,0.24,MILES1
499,HD124292,213.18849999999995,-3.3200833333333333,G0,5391,4.5,-0.19,MILES1
500,HD124897,213.91529166666666,19.18241666666667,K2 IIIp,4361,1.93,-0.53,MILES1
501,HD124850,214.00362499999997,-6.000555555555556,F7 IV,6116,3.83,-0.11,MILES1
502,HD125184,214.50304166666666,-7.542388888888889,F9V,5536,3.92,0.15,MILES1
503,HD125451,214.8178333333333,13.004305555555556,F5IV,6669,4.44,0.05,MILES1
504,BD+012916,215.4385833333333,0.7831111111111112,KIIvw,4238,0.35,-1.47,MILES1
505,HD126141,215.77841666666663,25.338166666666666,F5V,6748,4.48,0.04,MILES1
506,HD126053,215.81366666666662,1.2415555555555555,G1V,5662,4.5,-0.45,MILES1
507,HD126327,216.04845833333331,25.703722222222222,M7.5 III,3000,0.0,-0.58,MILES1
508,HD126218,216.20262499999998,-24.806305555555557,K0III,4921,2.81,0.09,MILES1
509,HD126660,216.29916666666662,51.85075,F7 V,6202,3.84,-0.27,MILES1
510,HD126614,216.70116666666664,-5.177777777777778,K0,5500,4.2,0.55,MILES1
511,HD126778,216.72566666666665,28.589,K0III,4847,2.34,-0.61,MILES1
512,HD126681,216.8537916666666,-18.41122222222222,G3 V,5536,4.65,-1.25,MILES1
513,HD127243,217.15754166666665,49.844861111111115,G3 IV,4978,3.2,-0.59,MILES1
514,HD127334,217.40337499999995,41.79591666666666,G5V,5537,3.89,0.12,MILES1
515,BD+182890,218.05616666666666,17.423416666666668,,4957,2.2,-1.61,MILES1
516,HD128167,218.67008333333328,29.74513888888889,F2 V,6722,4.38,-0.39,MILES1
517,HD128429,219.2490833333333,-12.305333333333333,F5V,6266,4.12,-0.13,MILES1
518,HD128801,219.70037499999995,7.911194444444445,B9,10250,3.4,-1.2,MILES1
519,CD-2610417,219.94591666666665,-26.698055555555555,K5V,4570,4.5,0.06,MILES1
520,HD128959,220.18066666666664,-26.729694444444444,F7V,5763,3.5,-0.97,MILES1
521,HD129174,220.18154166666662,16.418333333333333,B9p+...,12416,3.76,-0.28,MILES1
522,HD130095,221.71337499999998,-27.248333333333335,B9V,8656,3.47,-1.65,MILES1
523,HD130322,221.88637499999996,-0.28147222222222223,K0III,5349,4.72,0.04,MILES1
524,HD130817,222.27808333333329,37.811166666666665,F2V,6585,4.08,-0.46,MILES1
525,HD130705,222.3589583333333,10.044166666666667,K4 II-III,4336,2.1,0.41,MILES1
526,HD130694,222.57212499999997,-27.960361111111112,K4III,4040,1.62,-0.28,MILES1
527,HD131430,223.583875,-24.642194444444446,K2/K3III,4190,1.95,0.1,MILES1
528,HD132142,223.79599999999996,53.68033333333333,K1 V,5108,4.5,-0.55,MILES1
529,HD131918,224.19212499999998,-11.409694444444444,K4 III,3970,1.49,0.22,MILES1
530,HD131976,224.3605833333333,-21.411527777777778,M1 V,3506,4.73,,MILES1*
531,HD131977,224.36666666666662,-21.41547222222222,K4 V,4501,4.7,0.02,MILES1
532,HD132345,224.72324999999998,-11.144,K3 III-IVp,4374,1.6,0.25,MILES1
533,HD132475,224.95733333333328,-22.012722222222223,F6 V,5545,3.72,-1.6,MILES1
534,HD132933,225.4538333333333,-0.14030555555555554,M0.5 IIb,3660,0.7,0.0,MILES1
535,HD133124,225.52712499999996,25.00813888888889,K4III,3955,1.48,0.05,MILES1
536,BD+062986,226.22304166666663,5.6380833333333324,K5,4450,4.8,-0.3,MILES1
537,BD+302611,226.72429166666663,30.01025,G8III,4311,0.94,-1.36,MILES1
538,HD134063,226.8143333333333,22.56436111111111,G5 III,4885,2.34,-0.68,MILES1
539,HD134083,226.82524999999998,24.869194444444446,F5 V,6556,4.32,0.02,MILES1
540,HD134169,227.07524999999995,3.9305833333333333,G1 Vw,5798,3.87,-0.91,MILES1
541,HD134440,227.55404166666662,-16.462916666666665,K0V:,4740,4.5,-1.48,MILES1
542,HD134439,227.55454166666664,-16.37938888888889,K0/K1V,4950,4.57,-1.49,MILES1
543,HD134987,228.3694583333333,-25.309333333333335,G5V,5695,4.33,0.25,MILES1
544,HD136064,228.65974999999997,67.34672222222221,F9IV,6080,3.95,-0.04,MILES1
545,HD135482,228.79729166666664,4.939361111111111,K0III,4615,2.57,0.13,MILES1
546,HD135722,228.87566666666663,33.31483333333333,G8 III,4847,2.56,-0.44,MILES1
547,HD135485,228.9385833333333,-14.692916666666667,B3V,18667,4.3,1.65,MILES1
548,HD136726,229.27454166666664,71.82388888888889,K4III,4159,1.91,0.13,MILES1
549,HD136202,229.82833333333332,1.7654166666666666,F8 III-IV,6083,3.85,-0.08,MILES1
550,HD137071,230.6557083333333,39.581472222222224,K4III,3952,1.13,-0.21,MILES1
551,HD136834,230.67729166666666,1.418638888888889,K3V,4765,4.32,0.2,MILES1
552,HD137391,231.12262499999997,37.37716666666667,F0 V,7190,4.14,0.28,MILES1
553,HD137759,231.23237499999996,58.966055555555556,K2 III,4498,2.38,0.05,MILES1
554,HD137471,231.44749999999996,15.428027777777777,M1 III,3810,1.1,0.07,MILES1
555,HD137510,231.4719583333333,19.480694444444442,G0IV-V,5836,3.37,0.1,MILES1
556,HD137704,231.57241666666664,34.336000000000006,K4III,4109,1.97,-0.37,MILES1
557,HD137909,231.95720833333328,29.105694444444445,F0p,8541,4.25,0.82,MILES1
558,HD138290,232.73095833333332,8.579083333333333,F4Vw,6872,4.59,-0.05,MILES1
559,HD138481,232.73233333333332,40.83305555555556,K5III,3915,1.46,0.25,MILES1
560,HD139669,232.853875,77.34936111111111,K5 III,3895,1.41,-0.01,MILES1
561,HD138776,233.57049999999995,-2.7240555555555557,K0,5700,4.2,0.48,MILES1
562,HD138764,233.6104583333333,-9.183416666666666,B6IV,13827,3.97,-0.13,MILES1
563,HD139195,234.12324999999996,10.010166666666667,K0p,4856,2.82,-0.04,MILES1
564,HD139641,234.45666666666665,40.35344444444445,G7.5IIIb,5030,2.99,-0.49,MILES1
565,HD139446,234.7273333333333,-19.30188888888889,G8III/IV,5080,2.7,-0.26,MILES1
566,HD140160,235.44754166666667,12.847527777777778,A0p...,9164,3.3,-0.25,MILES1
567,HD140283,235.76291666666665,-10.9335,F3 VI,5687,3.55,-2.53,MILES1
568,BD+053080,236.4683333333333,5.040722222222222,K2,4832,4.0,-0.88,MILES1
569,HD141004,236.610875,7.353083333333333,G0 Vvar,5915,4.1,-0.01,MILES1
570,HD141714,237.39854166666666,26.06838888888889,G3.5 III,5275,3.02,-0.29,MILES1
571,HD141851,237.8149583333333,-3.0905,A3Vn,8246,3.89,-2.0,MILES1
572,HD142373,238.16891666666663,42.451527777777784,F9 V,5821,4.13,-0.41,MILES1
573,HD142575,238.7618333333333,5.070027777777778,F0V,6550,3.6,-1.0,MILES1
574,HD142908,238.94829166666665,37.94694444444444,F0IV,6848,3.95,0.04,MILES1
575,HD142860,239.11324999999997,15.661611111111112,F6 V,6272,4.17,-0.16,MILES1
576,HD142703,239.13904166666663,-14.829444444444444,A2Ib/II,7220,3.89,-1.02,MILES1
577,HD143459,240.1984583333333,-8.41136111111111,A0Vs,8842,3.55,-1.26,MILES1
578,HD143761,240.2610833333333,33.3035,G2 V,5762,4.23,-0.2,MILES1
579,MS1558.4-2232,240.35674999999998,-22.677861111111113,K3e,4250,3.5,0.1,MILES1
580,HD143807,240.3606666666666,29.851055555555558,A0p...,11224,3.72,0.0,MILES1
581,HD144172,241.12329166666666,0.6722222222222222,F8,6302,4.02,-0.46,MILES1
582,HD144872,241.62333333333333,38.63225,K3 V,4739,4.65,-0.3,MILES1
583,HD144585,241.76404166666666,-14.071277777777777,G5 V,5669,3.95,0.29,MILES1
584,HD144608,241.851375,-20.868750000000002,G6/G8III,5200,2.1,0.27,MILES1
585,HD145148,242.2967083333333,6.378694444444444,K0 IV,4849,3.45,0.09,MILES1
586,HD145675,242.60129166666664,43.817638888888894,K0 V,5264,4.66,0.34,MILES1
587,HD145250,242.758625,-29.41622222222222,K3III,4540,2.51,-0.3,MILES1
588,HD145976,243.1894583333333,26.670583333333333,F3V,6751,4.13,0.03,MILES1
589,HD146051,243.58641666666668,-3.6943333333333337,M0.5 III,3793,1.4,0.32,MILES1
590,HD147379B,244.18879166666665,67.25625,M3 V,3247,4.84,,MILES1*
591,HD146624,244.5745833333333,-28.61402777777778,A0V:,9509,4.5,0.01,MILES1
592,HD147923,245.40095833333334,56.87708333333333,M...,3600,0.8,-0.19,MILES1
593,BD-114126,245.86212499999996,-11.594611111111112,K3V,5000,4.3,0.2,MILES1
594,HD148112,246.35395833333334,14.033277777777778,B9p...,9333,3.0,0.0,MILES1
595,BD+090352,247.14158333333324,0.665,F2,5894,4.25,-2.12,MILES1
596,HD148513,247.14158333333324,0.665,K4 IIIp,3989,1.67,0.11,MILES1
597,BD+112998,247.56991666666664,10.997694444444443,F8,5373,2.3,-1.36,MILES1
598,HD148816,247.6185833333333,4.178222222222223,F9 V,5830,4.21,-0.73,MILES1
599,HD148897,247.6397916666666,20.479194444444442,G8p,4284,1.15,-0.5,MILES1
600,HD150275,247.66166666666666,77.4465,K1 III,4703,2.5,-0.5,MILES1
601,HD148786,247.78487499999994,-16.612722222222224,G8/K0III,5141,2.64,0.0,MILES1
602,HD149009,247.8059583333333,22.195444444444444,K5 III,3910,1.6,0.3,MILES1
603,HD148898,248.03416666666666,-21.46638888888889,Ap,8400,3.5,-0.47,MILES1
604,HD149121,248.14866666666668,5.521222222222222,B9.5III,11100,3.78,0.12,MILES1
605,HD149161,248.1512083333333,11.488027777777777,K4 III,3927,1.39,-0.17,MILES1
606,BD+093223,248.39825,9.104527777777777,III,5350,2.0,-2.26,MILES1
607,HD149382,248.5972083333333,-4.014444444444444,B5,36000,5.5,-1.3,MILES1
608,HD149661,249.08937499999996,-2.324583333333333,K0 V,5168,4.7,0.04,MILES1
609,HD150012,249.45004166666666,13.687027777777779,F5III-IV,6569,4.0,0.16,MILES1
610,HD150177,249.91304166666663,-9.554583333333333,F3 V,6019,3.99,-0.57,MILES1
611,HD150281,249.95824999999994,5.507194444444444,K0,4863,4.26,-0.29,MILES1
612,HD150453,250.4737083333333,-19.924388888888892,F3V,6449,3.84,-0.35,MILES1
613,HD151203,251.3438333333333,15.745277777777776,M3 IIIab,3640,0.7,-0.1,MILES1
614,HD151217,251.3438333333333,15.745277777777776,K5 III,3987,1.52,-0.03,MILES1
615,HD152601,251.457875,8.582611111111111,K2III,4664,2.55,0.05,MILES1
616,HD152781,254.00766666666667,-16.806250000000002,K0/K1III/IV,4982,3.6,0.0,MILES1
617,HD153286,254.01899999999998,47.370777777777775,Am,7522,3.5,0.17,MILES1
618,HD153882,255.3877083333333,14.949722222222222,B9p...,8842,3.0,-0.25,MILES1
619,HD154733,256.5752083333333,22.084138888888887,K3III,4200,2.09,0.0,MILES1
620,HD155763,257.196625,65.71469444444445,B6III,13397,4.24,-0.95,MILES1
621,HD155358,257.39424999999994,33.35586111111111,G0,5828,4.13,-0.67,MILES1
622,HD155078,257.4497916666666,-10.523305555555556,F5IV,6396,3.71,-0.1,MILES1
623,HD156283,258.7617916666666,36.80916666666666,K3IIvar,4163,1.42,-0.07,MILES1
624,HD156026,259.05566666666664,-26.54613888888889,K5V,4541,4.54,-0.37,MILES1
625,HD157373,260.1407499999999,48.18877777777777,F4V,6422,4.07,-0.6,MILES1
626,HD157214,260.16487499999994,32.46775,G0 V,5682,4.25,-0.39,MILES1
627,HD157089,260.279375,1.4430555555555555,F9 V,5785,4.12,-0.56,MILES1
628,HD157910,261.11295833333327,36.95191666666667,G5 III,5631,1.83,-0.32,MILES1
