,Name,RA,DEC,SpT,Teff,logg,Fe_H,ref_name
361,HD081009,140.7119,-9.8388,S,9164,4.0,0.31,MILES2_field
362,HD081029,140.81567,3.50139,S,6700,4.44,-0.01,MILES2_field
363,HD081192,141.1889,19.78663,S,4705,2.5,-0.62,MILES2_field
364,HD081797,141.89685,-8.6586,S,4120,1.54,-0.06,MILES2_field
365,HD081817,144.27203,81.32638,S,4030,1.64,0.15,MILES2_field
366,HD082074,142.38507,-4.24664,S,5055,3.3,-0.48,MILES2_field
367,HD082210,143.62025,69.83034,S,5198,3.19,-0.28,MILES2_field
368,HD082590,143.12621,-17.43575,S,6150,3.2,-1.29,MILES2_field
369,HD082734,143.30192,-21.11572,S,4709,2.65,0.3,MILES2_field
370,HD082885,143.91459,35.81013,S,5488,4.61,,MILES2_field*
371,HD083212,144.08314,-20.88743,S,4600,1.3,-1.4,MILES2_field
372,HD083425,144.6137,4.64929,S,4120,1.77,-0.29,MILES2_field
373,HD083506,145.73828,72.25262,S,4710,2.54,0.08,MILES2_field
374,HD083618,144.96401,-1.14281,S,4231,1.74,-0.08,MILES2_field
375,HD083632,145.1419,26.00388,S,4198,1.0,-1.0,MILES2_field
376,HD084441,146.4628,23.77425,S,5310,1.81,-0.13,MILES2_field
377,HD084737,147.14738,46.02101,S,5874,4.07,0.08,MILES2_field
378,HD084937,147.23374,13.74426,S,6228,4.01,-2.17,MILES2_field
379,HD085235,148.02648,54.06433,S,11200,3.55,-0.4,MILES2_field
380,HD085503,148.19091,26.00695,S,4472,2.33,0.23,MILES2_field
381,HD085773,148.41351,-22.83567,S,4463,0.97,-2.19,MILES2_field
382,HD086986,150.62319,14.557,S,7832,3.14,-1.4,MILES2_field
383,HD087140,151.17993,54.3454,S,5099,2.76,-1.7,MILES2_field
384,HD087141,151.15134,53.89172,S,6319,3.94,0.08,MILES2_field
385,HD087737,151.83313,16.76266,S,9730,1.97,-0.04,MILES2_field
386,HD087822,152.0662,31.60405,S,6533,4.18,0.1,MILES2_field
387,HD088230,152.84225,49.45424,S,3861,4.68,-0.93,MILES2_field
388,HD088446,153.07949,17.29918,S,5883,4.43,-0.45,MILES2_field
389,HD088609,153.62077,53.56093,S,4513,1.26,-2.64,MILES2_field
390,HD088725,153.53473,3.1513,S,5634,4.5,-0.65,MILES2_field
391,HD088737,153.62395,21.16806,S,5994,3.92,0.17,MILES2_field
392,HD088986,154.11701,28.68248,S,5800,4.07,0.01,MILES2_field
393,HD089010,154.13454,23.5031,S,5698,3.92,0.01,MILES2_field
394,HD089254,154.40751,-8.06891,S,7304,3.78,0.25,MILES2_field
395,HD089449,154.93403,19.47091,S,6493,4.06,0.21,MILES2_field
396,HD089484,154.99345,19.84126,S,4470,2.12,-0.38,MILES2_field
397,HD089707,155.20826,-15.47991,S,5957,4.37,-0.41,MILES2_field
398,HD089744,155.54401,41.22953,S,6219,3.95,0.23,MILES2_field
399,HD089822B,156.03269,65.56642,S,5538,2.44,0.51,MILES2_field
400,HD089995,155.81088,5.69426,S,6233,3.95,-0.34,MILES2_field
401,HD090508,157.01618,48.7849,S,5787,4.4,-0.21,MILES2_field
402,HD091347,158.46065,49.18617,S,5889,4.21,-0.47,MILES2_field
403,HD091889,159.13493,-12.23012,S,6067,4.15,-0.23,MILES2_field
404,HD092523,160.76683,69.07621,S,4045,1.88,-0.27,MILES2_field
405,HD093329,161.65268,11.18412,S,8075,2.8,-1.48,MILES2_field
406,HD093487,161.98139,23.33528,S,5250,1.8,-1.05,MILES2_field
407,HD094028,162.86719,20.27749,S,5941,4.21,-1.49,MILES2_field
408,HD095128,164.86656,40.43026,S,5813,4.34,0.04,MILES2_field
409,HD095578,165.45698,-2.48458,S,3700,1.22,-0.23,MILES2_field
410,HD095735,165.83414,35.96987,S,3828,4.9,-0.2,MILES2_field
411,HD096360,166.96995,68.36635,S,3550,0.5,-0.58,MILES2_field
412,HD097560,168.47824,39.97776,S,5250,2.0,-1.1,MILES2_field
413,HD097633,168.56002,15.42957,S,9509,3.45,0.28,MILES2_field
414,HD097855,169.0168,52.77316,S,6260,4.05,-1.03,MILES2_field
415,HD097907,168.96625,13.30758,S,4351,2.07,-0.1,MILES2_field
416,HD097916,168.97596,2.08669,S,6238,4.03,-0.99,MILES2_field
417,HD098468,170.00049,28.80758,S,,,,MILES2_field*
418,HD098553,170.04831,-19.57791,S,5890,4.37,-0.41,MILES2_field
419,HD099109,171.07232,-1.52908,S,5400,4.2,0.45,MILES2_field
420,HD099648,171.98433,2.85627,S,4850,1.9,0.36,MILES2_field
421,HD099747,172.26901,61.77837,S,6604,4.06,-0.51,MILES2_field
422,HD099998,172.57872,-3.0035,S,3939,1.8,-0.31,MILES2_field
423,HD100906,174.17671,-18.96961,S,4980,2.0,-1.02,MILES2_field
424,HD101227,174.77591,44.30564,S,5421,4.68,-0.4,MILES2_field
425,HD101501,175.26256,34.20164,S,5401,4.6,-0.13,MILES2_field
426,HD101606,175.39275,31.74606,S,6320,4.12,-0.75,MILES2_field
427,HD102224,176.51256,47.77941,S,4383,2.02,-0.46,MILES2_field
428,HD102328,176.73176,55.62819,S,4390,2.09,0.35,MILES2_field
429,HD102634,177.25534,-0.31867,S,6344,4.12,0.27,MILES2_field
430,HD102870,177.67383,1.76472,S,6109,4.2,0.17,MILES2_field
431,HD103095,178.24487,37.71868,S,5025,4.56,-1.36,MILES2_field
432,HD103578,178.91889,15.64682,S,8692,3.45,0.18,MILES2_field
433,HD103877,179.42664,17.46784,S,7341,4.0,0.4,MILES2_field
434,HD103932,179.4842,-27.70704,S,4510,4.57,0.16,MILES2_field
435,HD104304,180.18521,-10.44601,S,5478,4.15,0.18,MILES2_field
436,HD104307,180.17593,-21.8375,S,4451,2.0,-0.01,MILES2_field
437,HD104833,181.07739,-9.35832,S,7727,4.11,0.2,MILES2_field
438,HD105262,181.79511,12.98547,S,8542,1.5,-1.37,MILES2_field
439,HD105452,182.1034,-24.72888,S,7003,4.1,-0.6,MILES2_field
440,HD105546,182.26133,59.01809,S,5125,2.1,-1.5,MILES2_field
441,HD105740,182.57068,16.37038,S,4700,2.5,-0.51,MILES2_field
442,HD106038,183.00571,13.26128,S,5940,4.32,-1.43,MILES2_field
443,HD106516,183.79399,-10.3124,S,6199,4.36,-0.73,MILES2_field
444,HD107113,184.21391,86.43582,S,6399,4.07,-0.51,MILES2_field
445,HD107213,184.87303,28.15692,S,6298,4.01,0.29,MILES2_field
446,HD108177,186.39565,1.28396,S,6065,4.26,-1.68,MILES2_field
447,HD108564,187.07966,-16.91105,S,4594,4.67,-1.09,MILES2_field
448,HD108915,187.7039,12.48673,S,,,,MILES2_field*
449,HD109443,188.69472,-23.47561,S,6632,4.2,-0.65,MILES2_field
450,HD109871,189.55425,1.97989,S,,,,MILES2_field*
451,HD109995,189.69833,39.30878,S,8300,3.5,-1.99,MILES2_field
452,HD110014,189.81153,-7.99556,S,4379,1.37,0.11,MILES2_field
453,HD110379,190.41517,-1.44937,S,6875,4.46,-0.09,MILES2_field
454,HD110885,191.33023,1.05586,S,5253,2.4,-1.53,MILES2_field
455,HD110897,191.24752,39.27892,S,5830,4.23,-0.48,MILES2_field
456,HD111631,192.68153,-0.76813,S,3748,4.75,0.1,MILES2_field
457,HD111786,192.99123,-26.73827,S,7450,3.93,-1.6,MILES2_field
458,HD111980,193.31272,-18.52222,S,5600,3.7,-1.2,MILES2_field
459,HD112028,192.30691,83.4129,S,9480,3.3,,MILES2_field*
460,HD112127,193.48227,26.77999,S,4576,2.07,0.13,MILES2_field
461,HD112413,194.00695,38.31838,S,9944,3.85,0.31,MILES2_field
462,HD113022,195.1613,18.37301,S,6478,4.2,0.24,MILES2_field
463,HD113092,194.97946,66.59727,S,4283,1.95,-0.37,MILES2_field
464,HD113285,195.65826,5.18566,S,2924,,,MILES2_field*
465,HD114038,196.97422,-10.74041,S,4518,2.22,,MILES2_field*
466,HD114330,197.48746,-5.53901,S,9509,3.8,-0.01,MILES2_field
467,HD114606,197.83918,9.62598,S,5523,4.12,-0.69,MILES2_field
468,HD114642,198.01476,-16.1986,S,6249,3.9,-0.18,MILES2_field
469,HD114710,197.96831,27.87818,S,5975,4.4,0.09,MILES2_field
470,HD114946,198.5454,-19.93095,S,5171,3.64,0.13,MILES2_field
471,HD115383,199.19381,9.42416,S,5921,4.04,0.13,MILES2_field
472,HD115589,199.5564,-14.5821,S,5400,4.54,0.4,MILES2_field
473,HD115617,199.60131,-18.3112,S,5531,4.32,-0.01,MILES2_field
474,HD115659,199.7304,-23.17151,S,5087,3.02,-0.06,MILES2_field
475,HD116114,200.44295,-18.74212,S,8020,4.18,0.48,MILES2_field
476,HD116316,200.64229,26.1157,S,6428,4.18,-0.64,MILES2_field
477,HD116544,201.10065,-2.31526,S,4400,4.5,-0.2,MILES2_field
478,HD117176,202.10754,13.77879,S,5525,3.8,-0.09,MILES2_field
479,HD117200,201.76921,64.73553,S,6726,4.06,-0.02,MILES2_field
480,HD117635,202.91641,-2.3174,S,5080,3.94,-0.67,MILES2_field
481,HD117876,203.2009,24.34674,S,4782,2.25,-0.5,MILES2_field
482,HD118055,203.6663,-16.32298,S,4202,0.71,-1.91,MILES2_field
483,HD118100,203.68002,-8.34204,S,4179,4.5,-0.07,MILES2_field
484,HD118244,203.79757,22.49973,S,6404,4.18,-0.56,MILES2_field
485,HD119228,205.18447,54.68163,S,3661,1.55,0.3,MILES2_field
486,HD119288,205.55317,8.38839,S,6594,4.03,-0.46,MILES2_field
487,HD119291,205.60848,-1.68627,S,4475,4.56,0.1,MILES2_field
488,HD119667,206.18808,-3.53339,S,3700,1.0,-0.35,MILES2_field
489,HD120136,206.8156,17.45691,S,6438,4.15,0.25,MILES2_field
490,HD120933,207.94781,34.44424,S,3820,1.52,0.5,MILES2_field
491,HD121130,207.85808,64.72327,S,3672,1.25,-0.24,MILES2_field
492,HD121258,208.72759,-26.01577,S,6570,4.0,-0.92,MILES2_field
493,HD121299,208.67561,-1.50312,S,4696,2.29,0.04,MILES2_field
494,HD121370,208.67116,18.39772,S,5981,3.62,0.25,MILES2_field
495,HD122106,209.95533,-3.54979,S,6330,3.63,0.14,MILES2_field
496,HD122563,210.63269,9.6861,S,4566,1.12,-2.63,MILES2_field
497,HD122742,210.8848,10.78678,S,5492,4.56,-0.01,MILES2_field
498,HD122956,211.30427,-14.85707,S,4635,1.49,-1.75,MILES2_field
499,HD123299,211.09729,64.37585,S,10100,3.3,-0.56,MILES2_field
500,HD123657,211.98232,43.85445,S,3484,0.85,,MILES2_field*
501,HD123821,212.11438,51.59237,S,4963,3.02,0.1,MILES2_field
502,HD124186,212.813,32.29589,S,4347,2.1,0.24,MILES2_field
503,HD124292,213.1885,-3.32008,S,5391,4.5,-0.19,MILES2_field
504,HD124850,214.00362,-6.00055,S,6116,3.83,-0.11,MILES2_field
505,HD124897,213.9153,19.18241,S,4361,1.93,-0.53,MILES2_field
506,HD125184,214.50303,-7.54239,S,5536,3.92,0.15,MILES2_field
507,HD125451,214.81783,13.0043,S,6669,4.44,0.05,MILES2_field
508,HD126053,215.81369,1.24157,S,5662,4.5,-0.45,MILES2_field
509,HD126141,215.77842,25.33817,S,6748,4.48,0.04,MILES2_field
510,HD126218,216.20261,-24.80631,S,4921,2.81,0.09,MILES2_field
511,HD126327,216.04845,25.70372,S,3000,,-0.58,MILES2_field
512,HD126614,216.70117,-5.17778,S,5500,4.2,0.55,MILES2_field
513,HD126660,216.29915,51.85074,S,6202,3.84,-0.27,MILES2_field
514,HD126681,216.85379,-18.41124,S,5536,4.65,-1.25,MILES2_field
515,HD126778,216.72568,28.58901,S,4847,2.34,-0.61,MILES2_field
516,HD127243,217.15755,49.84485,S,4978,3.2,-0.59,MILES2_field
517,HD127334,217.40337,41.79591,S,5537,3.89,0.12,MILES2_field
518,HD128167,218.67007,29.74513,S,6722,4.38,-0.39,MILES2_field
519,HD128429,219.24907,-12.30535,S,6266,4.12,-0.13,MILES2_field
520,HD128801,219.70039,7.91121,S,10250,3.4,-1.2,MILES2_field
521,HD128959,220.18068,-26.7297,S,5763,3.5,-0.97,MILES2_field
522,HD129174,220.18153,16.41832,S,12416,3.76,-0.28,MILES2_field
523,HD130095,221.71339,-27.24832,S,8656,3.47,-1.65,MILES2_field
524,HD130322,221.88636,-0.28148,S,5349,4.72,0.04,MILES2_field
525,HD130694,222.57212,-27.96037,S,4040,1.62,-0.28,MILES2_field
526,HD130705,222.35898,10.04416,S,4336,2.1,0.41,MILES2_field
527,HD130817,222.2781,37.81118,S,6585,4.08,-0.46,MILES2_field
528,HD131430,223.58387,-24.6422,S,4190,1.95,0.1,MILES2_field
529,HD131918,224.19213,-11.4097,S,3970,1.49,0.22,MILES2_field
530,HD131976,224.3606,-21.41152,S,3506,4.73,,MILES2_field*
531,HD131977,224.36666,-21.41547,S,4501,4.7,0.02,MILES2_field
532,HD132142,223.79602,53.68035,S,5108,4.5,-0.55,MILES2_field
533,HD132345,224.72325,-11.14401,S,4374,1.6,0.25,MILES2_field
534,HD132475,224.95735,-22.01272,S,5545,3.72,-1.6,MILES2_field
535,HD132933,225.45383,-0.1403,S,3660,0.7,,MILES2_field*
536,HD133124,225.52712,25.00814,S,3955,1.48,0.05,MILES2_field
537,HD134063,226.81433,22.56436,S,4885,2.34,-0.68,MILES2_field
538,HD134083,226.82527,24.8692,S,6556,4.32,0.02,MILES2_field
539,HD134169,227.07524,3.9306,S,5798,3.87,-0.91,MILES2_field
540,HD134439,227.55453,-16.3794,S,4950,4.57,-1.49,MILES2_field
541,HD134440,227.55403,-16.46292,S,4740,4.5,-1.48,MILES2_field
542,HD134987,228.36945,-25.30935,S,5695,4.33,0.25,MILES2_field
543,HD135482,228.7973,4.93936,S,4615,2.57,0.13,MILES2_field
544,HD135485,228.93857,-14.69292,S,18667,4.3,1.65,MILES2_field
545,HD135722,228.87568,33.31483,S,4847,2.56,-0.44,MILES2_field
546,HD136064,228.65975,67.34672,S,6080,3.95,-0.04,MILES2_field
547,HD136202,229.82832,1.76541,S,6083,3.85,-0.08,MILES2_field
548,HD136726,229.27454,71.8239,S,4159,1.91,0.13,MILES2_field
549,HD136834,230.67728,1.41863,S,4765,4.32,0.2,MILES2_field
550,HD137071,230.65572,39.58146,S,3952,1.13,-0.21,MILES2_field
551,HD137391,231.12262,37.37717,S,7190,4.14,0.28,MILES2_field
552,HD137471,231.44749,15.42804,S,3810,1.1,0.07,MILES2_field
553,HD137510,231.47196,19.48071,S,5836,3.37,0.1,MILES2_field
554,HD137704,231.57243,34.336,S,4109,1.97,-0.37,MILES2_field
555,HD137759,231.23239,58.96607,S,4498,2.38,0.05,MILES2_field
556,HD137909,231.95721,29.1057,S,8541,4.25,0.82,MILES2_field
557,HD138290,232.73097,8.57909,S,6872,4.59,-0.05,MILES2_field
558,HD138481,232.73233,40.83305,S,3915,1.46,0.25,MILES2_field
559,HD138764,233.61047,-9.18342,S,13827,3.97,-0.13,MILES2_field
560,HD138776,233.5705,-2.72407,S,5700,4.2,0.48,MILES2_field
561,HD139195,234.12325,10.01018,S,4856,2.82,-0.04,MILES2_field
562,HD139446,234.72733,-19.30189,S,5080,2.7,-0.26,MILES2_field
563,HD139641,234.45666,40.35343,S,5030,2.99,-0.49,MILES2_field
564,HD139669,232.85387,77.34935,S,3895,1.41,-0.01,MILES2_field
565,HD140160,235.44756,12.84753,S,9164,3.3,-0.25,MILES2_field
566,HD140283,235.7629,-10.9335,S,5687,3.55,-2.53,MILES2_field
567,HD141004,236.61089,7.35307,S,5915,4.1,-0.01,MILES2_field
568,HD141714,237.39853,26.06839,S,5275,3.02,-0.29,MILES2_field
569,HD141851,237.81497,-3.0905,S,8246,3.89,-2.0,MILES2_field
570,HD142373,238.16892,42.45152,S,5821,4.13,-0.41,MILES2_field
571,HD142575,238.76182,5.07004,S,6550,3.6,-1.0,MILES2_field
572,HD142703,239.13906,-14.82944,S,7220,3.89,-1.02,MILES2_field
573,HD142860,239.11326,15.66162,S,6272,4.17,-0.16,MILES2_field
574,HD142908,238.94828,37.94696,S,6848,3.95,0.04,MILES2_field
575,HD143459,240.19847,-8.41135,S,8842,3.55,-1.26,MILES2_field
576,HD143761,240.26109,33.30351,S,5762,4.23,-0.2,MILES2_field
577,HD143807,240.36069,29.85106,S,11224,3.72,,MILES2_field*
578,HD144172,241.1233,0.67222,S,6302,4.02,-0.46,MILES2_field
579,HD144585,241.76404,-14.07129,S,5669,3.95,0.29,MILES2_field
580,HD144608,241.85136,-20.86876,S,5200,2.1,0.27,MILES2_field
581,HD144872,241.62333,38.63224,S,4739,4.65,-0.3,MILES2_field
582,HD145148,242.29673,6.37869,S,4849,3.45,0.09,MILES2_field
583,HD145250,242.75862,-29.41622,S,4540,2.51,-0.3,MILES2_field
584,HD145675,242.60131,43.81764,S,5264,4.66,0.34,MILES2_field
585,HD145976,243.18946,26.67058,S,6751,4.13,0.03,MILES2_field
586,HD146051,243.58641,-3.69432,S,3793,1.4,0.32,MILES2_field
587,HD146624,244.57458,-28.61402,S,9509,4.5,0.01,MILES2_field
588,HD147379B,244.1888,67.25625,S,3247,4.84,,MILES2_field*
589,HD147923,245.40097,56.87708,S,3600,0.8,-0.19,MILES2_field
590,HD148112,246.35397,14.03327,S,9333,3.0,,MILES2_field*
591,HD148513,247.14159,0.665,S,3989,1.67,0.11,MILES2_field
592,HD148786,247.78487,-16.61273,S,5141,2.64,,MILES2_field*
593,HD148816,247.61858,4.17822,S,5830,4.21,-0.73,MILES2_field
594,HD148897,247.63979,20.47919,S,4284,1.15,-0.5,MILES2_field
595,HD148898,248.03416,-21.46639,S,8400,3.5,-0.47,MILES2_field
596,HD149009,247.80596,22.19546,S,3910,1.6,0.3,MILES2_field
597,HD149121,248.14869,5.52122,S,11100,3.78,0.12,MILES2_field
598,HD149161,248.15122,11.48804,S,3927,1.39,-0.17,MILES2_field
599,HD149382,248.59722,-4.01445,S,36000,5.5,-1.3,MILES2_field
600,HD149661,249.08937,-2.32458,S,5168,4.7,0.04,MILES2_field
601,HD150012,249.45005,13.68703,S,6569,4.0,0.16,MILES2_field
602,HD150177,249.91304,-9.55459,S,6019,3.99,-0.57,MILES2_field
603,HD150275,247.66167,77.44651,S,4703,2.5,-0.5,MILES2_field
604,HD150281,249.95826,5.50721,S,4863,4.26,-0.29,MILES2_field
605,HD150453,250.47371,-19.92438,S,6449,3.84,-0.35,MILES2_field
606,HD151203,251.34383,15.74529,S,3640,0.7,-0.1,MILES2_field
607,HD151217,251.45788,8.58262,S,3987,1.52,-0.03,MILES2_field
608,HD152601,253.64872,-6.15398,S,4664,2.55,0.05,MILES2_field
609,HD152781,254.00768,-16.80626,S,4982,3.6,,MILES2_field*
610,HD153286,254.01902,47.37079,S,7522,3.5,0.17,MILES2_field
611,HD153882,255.38771,14.94972,S,8842,3.0,-0.25,MILES2_field
612,HD154733,256.5752,22.08415,S,4200,2.09,,MILES2_field*
613,HD155078,257.44979,-10.5233,S,6396,3.71,-0.1,MILES2_field
614,HD155358,257.39424,33.35585,S,5828,4.13,-0.67,MILES2_field
615,HD155763,257.19665,65.71468,S,13397,4.24,-0.95,MILES2_field
616,HD156026,259.05568,-26.54615,S,4541,4.54,-0.37,MILES2_field
617,HD156283,258.76181,36.80916,S,4163,1.42,-0.07,MILES2_field
618,HD157089,260.2794,1.44305,S,5785,4.12,-0.56,MILES2_field
619,HD157214,260.16486,32.46774,S,5682,4.25,-0.39,MILES2_field
620,HD157373,260.14074,48.18879,S,6422,4.07,-0.6,MILES2_field
621,HD157856,261.49115,-1.65178,S,6330,3.91,-0.14,MILES2_field
622,HD157881,261.43847,2.11142,S,4065,4.57,0.38,MILES2_field
623,HD157910,261.11298,36.95193,S,5631,1.83,-0.32,MILES2_field
624,HD157919,261.83864,-29.86703,S,6926,3.89,0.04,MILES2_field
625,HD159307,263.53508,-3.0556,S,6198,3.9,-0.73,MILES2_field
626,HD159332,263.3451,19.25668,S,6164,3.84,-0.21,MILES2_field
627,HD159482,263.67942,6.01432,S,5615,3.92,-1.08,MILES2_field
628,HD160693,264.90364,37.18375,S,5768,4.14,-0.61,MILES2_field
629,HD160762,264.86619,46.00633,S,19000,3.75,0.1,MILES2_field
630,HD160933,264.16642,69.57073,S,5684,3.9,-0.32,MILES2_field
631,HD161074,265.61817,24.56406,S,3980,1.73,-0.27,MILES2_field
632,HD161096,265.86814,4.5673,S,4550,2.55,0.09,MILES2_field
633,HD161149,265.84176,14.29517,S,6600,2.95,0.55,MILES2_field
634,HD161227,266.24686,-16.76291,S,7522,3.5,,MILES2_field*
635,HD161695,266.41764,31.50468,S,9950,2.2,-0.03,MILES2_field
636,HD161796,266.23112,50.0443,S,6666,0.6,-0.3,MILES2_field
637,HD161797,266.6147,27.72068,S,5411,3.87,0.16,MILES2_field
638,HD161817,266.66929,25.74915,S,7636,2.93,-0.95,MILES2_field
639,HD162211,267.20478,25.62287,S,4514,2.45,0.05,MILES2_field
640,HD163990,269.2022,45.35085,S,3365,0.7,0.01,MILES2_field
641,HD163993,269.44119,29.24788,S,5028,2.7,0.03,MILES2_field
642,HD164058,269.15154,51.48889,S,3902,1.32,-0.05,MILES2_field
643,HD164136,269.62562,30.18928,S,6799,2.63,-0.3,MILES2_field
644,HD164349,270.01423,16.75092,S,4446,1.5,0.39,MILES2_field
645,HD164353,270.16132,2.93157,S,13493,2.4,,MILES2_field*
646,HD164432,270.22025,6.26829,S,21311,3.65,-0.33,MILES2_field
647,HD164975,271.2551,-29.58009,S,6632,2.3,0.28,MILES2_field
648,HD165195,271.16697,3.77909,S,4471,1.11,-2.15,MILES2_field
649,HD165341,271.36369,2.5001,S,5158,4.67,0.03,MILES2_field
650,HD165438,271.56332,-4.75125,S,4862,3.4,0.02,MILES2_field
651,HD165634,272.02075,-28.45709,S,4820,2.76,-0.14,MILES2_field
652,HD165908,271.75641,30.56214,S,5928,4.24,-0.53,MILES2_field
653,HD166161,272.41952,-8.77934,S,4905,2.31,-1.25,MILES2_field
654,HD166208,271.86975,43.46189,S,4919,2.52,0.08,MILES2_field
655,HD166285,272.47506,3.11983,S,6348,4.13,-0.16,MILES2_field
656,HD166460,272.66792,3.32426,S,4424,2.1,,MILES2_field*
657,HD166620,272.4059,38.45778,S,4944,4.47,-0.23,MILES2_field
658,HD167006,272.97565,31.40535,S,3640,0.7,,MILES2_field*
659,HD167105,272.77629,50.79234,S,8550,3.3,-1.84,MILES2_field
660,HD167665,274.34897,-28.28897,S,6080,4.21,-0.21,MILES2_field
661,HD167768,274.22126,-3.0074,S,5235,1.61,-0.67,MILES2_field
662,HD168322,274.27839,40.93673,S,4792,2.0,-0.4,MILES2_field
663,HD168608,275.34578,-18.86,S,5475,1.0,0.02,MILES2_field
664,HD168720,275.07464,21.9613,S,3810,1.1,,MILES2_field*
665,HD168723,275.3275,-2.89882,S,4859,3.13,-0.19,MILES2_field
666,HD169027,274.24475,68.74146,S,11588,3.78,-0.17,MILES2_field
667,HD169985,276.80212,0.19611,S,5780,3.24,0.27,MILES2_field
668,HD170693,276.49641,65.56348,S,4394,2.32,-0.38,MILES2_field
669,HD170737,277.47546,26.65729,S,5150,3.0,-0.67,MILES2_field
670,HD171391,278.75997,-10.97721,S,5027,2.9,-0.16,MILES2_field
671,HD171443,278.80178,-8.24407,S,4189,1.84,-0.08,MILES2_field
672,HD171496,279.03122,-24.43647,S,4700,1.6,-0.91,MILES2_field
673,HD171999,279.49508,-6.80548,S,5031,4.65,-0.1,MILES2_field
674,HD172103,279.57917,-1.11299,S,6418,3.68,-0.22,MILES2_field
675,HD172365,279.90365,5.26429,S,5800,2.12,-0.36,MILES2_field
676,HD172380,279.52699,39.66833,S,3349,0.55,,MILES2_field*
677,HD172816,280.72958,-19.28421,S,3270,0.5,,MILES2_field*
678,HD172958,280.42213,31.61761,S,11300,3.75,,MILES2_field*
679,HD173093,280.96348,-6.81812,S,6268,4.09,-0.18,MILES2_field
680,HD173524,280.65814,55.53946,S,11944,3.78,0.28,MILES2_field
681,HD173648,281.19316,37.60511,S,8190,3.9,0.39,MILES2_field
682,HD173650,281.39841,21.98468,S,9540,3.0,0.12,MILES2_field
683,HD173667,281.41552,20.54631,S,6280,3.97,0.05,MILES2_field
684,HD173740,280.69543,59.62685,S,3365,4.93,-0.54,MILES2_field
685,HD173819,281.87063,-5.70515,S,4421,,-0.88,MILES2_field
686,HD174567,282.43369,31.62946,S,10200,3.55,0.15,MILES2_field
687,HD174704,283.02748,-9.08265,S,7412,3.5,0.6,MILES2_field
688,HD174912,282.85491,38.62657,S,5746,4.32,-0.48,MILES2_field
689,HD174959,282.90215,36.53909,S,14681,4.0,-0.8,MILES2_field
690,HD175225,282.89558,52.97512,S,5148,3.36,0.01,MILES2_field
691,HD175305,281.77683,74.7254,S,4899,2.3,-1.43,MILES2_field
692,HD175535,283.30644,50.70822,S,5066,2.55,-0.09,MILES2_field
693,HD175588,283.62618,36.89861,S,3550,0.6,,MILES2_field*
694,HD175640,284.09442,-1.79986,S,12050,3.9,-0.43,MILES2_field
695,HD175865,283.83376,43.94609,S,3420,0.5,0.14,MILES2_field
696,HD175892,284.60346,-22.52949,S,8816,4.22,,MILES2_field*
697,HD176232,284.69552,13.90665,S,7701,4.09,0.06,MILES2_field
698,HD176301,284.68773,19.79439,S,13100,3.5,,MILES2_field*
699,HD176437,284.73593,32.68956,S,10282,3.5,0.2,MILES2_field
700,HD177463,286.2403,-4.03142,S,4560,2.65,-0.25,MILES2_field
701,HD178089,284.48824,77.05082,S,6641,4.23,-0.08,MILES2_field
702,HD179761,288.42793,2.29371,S,13175,3.27,-0.14,MILES2_field
703,HD180163,288.43953,39.14597,S,17360,3.38,-0.01,MILES2_field
704,HD180711,288.13875,67.66154,S,4800,2.67,-0.12,MILES2_field
705,HD180928,289.7504,-15.53657,S,3969,1.3,-0.35,MILES2_field
706,HD181096,289.21411,46.9991,S,6276,4.09,-0.26,MILES2_field
707,HD181470,289.7548,37.44535,S,10012,3.58,-0.46,MILES2_field
708,HD182293,290.8009,20.27794,S,4486,3.0,0.18,MILES2_field
709,HD182572,291.2425,11.94442,S,5570,4.19,0.31,MILES2_field
710,HD183324,292.25412,1.95045,S,9260,4.22,-1.5,MILES2_field
711,HD184406,293.5223,7.37894,S,4520,2.41,0.01,MILES2_field
712,HD184499,293.36284,33.20186,S,5738,4.02,-0.66,MILES2_field
713,HD184786,293.42336,49.26232,S,3467,0.6,-0.04,MILES2_field
714,HD185144,293.08996,69.66118,S,5260,4.55,-0.24,MILES2_field
715,HD185351,294.15824,44.69494,S,4918,3.03,-0.07,MILES2_field
716,HD185657,294.48631,49.28442,S,4710,3.0,-0.45,MILES2_field
717,HD185859,295.11802,20.47707,S,21860,2.8,,MILES2_field*
718,HD186408,295.45397,50.52506,S,5815,4.3,0.09,MILES2_field
719,HD186427,295.46655,50.51752,S,5762,4.43,0.07,MILES2_field
720,HD187111,297.16489,-12.12215,S,4259,0.58,-1.83,MILES2_field
721,HD187216,291.0765,85.36588,S,3500,0.4,-2.48,MILES2_field
722,HD187691,297.75684,10.41573,S,6107,4.3,0.11,MILES2_field
723,HD187879,297.65553,40.59976,S,19676,3.4,1.25,MILES2_field
724,HD187921,297.87878,27.46023,S,6000,1.0,0.28,MILES2_field
725,HD188041,298.32807,-3.11446,S,8000,4.0,0.11,MILES2_field
726,HD188119,297.04313,70.26793,S,4915,2.61,-0.32,MILES2_field
727,HD188510,298.79033,10.74094,S,5490,4.69,-1.59,MILES2_field
728,HD188512,298.82831,6.40676,S,5041,3.04,-0.04,MILES2_field
729,HD188650,298.70105,36.99568,S,5764,2.9,-0.4,MILES2_field
730,HD188727,299.00527,16.6348,S,5685,1.6,,MILES2_field*
