,Name,RA,DEC,SpT,Teff,logg,Fe_H,ref_name
378,HD094084,163.13358,52.50361,K2III,4787,2.65,0.11,TGMET
379,HD094402,163.43213,-2.12921,G8III,5004,2.7,0.11,TGMET
380,HD094497,163.74241,34.0348,G7III:,4702,2.3,-0.19,TGMET
381,HD094669,164.06049,42.00815,K2III,4494,,,TGMET*
382,HD094765,164.12833,7.38847,K0,5097,4.6,0.07,TGMET
383,HD095735,165.83414,35.96988,M2V,3713,4.86,-0.31,TGMET
384,HD095808,165.812,-11.30347,G7III...,4946,2.55,-0.09,TGMET
385,HD096833,167.41587,44.49849,K1III,4605,2.38,-0.13,TGMET
386,HD097334,168.13479,35.81408,G0V,5898,4.42,0.09,TGMET
387,HD098366,169.729,1.65039,K0III:,4702,2.4,-0.1,TGMET
388,HD099491,171.68884,3.0131,K0IV,5478,4.38,0.31,TGMET
389,HD100470,173.48452,36.81561,K0III,4709,2.5,-0.4,TGMET
390,HD100696,174.01165,69.32295,K0III,4862,2.4,-0.31,TGMET
391,HD101206,174.74882,42.3288,K5V,4601,4.0,-0.62,TGMET
392,HD101227,174.77591,44.30564,G0,5520,4.68,-0.4,TGMET
393,HD101242,174.75417,6.0579,G5,5757,4.68,0.07,TGMET
394,HD101484,175.19611,21.35273,K1III,4941,2.7,-0.03,TGMET
395,HD101501,175.26257,34.20163,G8Vvar,5500,4.54,-0.04,TGMET
396,HD102224,176.51256,47.77941,K0III,4356,1.62,-0.44,TGMET
397,HD102928,177.75929,-5.33333,K0IV,4654,2.35,-0.28,TGMET
398,HD103095,178.24487,37.71868,G8Vp,5074,4.68,-1.33,TGMET
399,HD103605,178.9934,56.59856,K1III,4611,2.35,-0.1,TGMET
400,HD103912,179.50034,48.20346,G7IVw...,4945,2.93,-0.71,TGMET
401,HD104979,181.30225,8.73299,G8III,4879,2.64,-0.31,TGMET
402,HD105631,182.40524,40.25205,K0V,5412,4.51,0.15,TGMET
403,HD106210,183.30466,10.82166,G3V,5679,,,TGMET*
404,HD106714,184.08558,23.94541,K0III,4932,2.57,-0.14,TGMET
405,HD107610,185.48437,47.1822,K2III,,,,TGMET*
406,HD108381,186.73447,28.26842,K2IIICN+...,4657,2.58,0.17,TGMET
407,HD110024,189.78045,21.06256,G9III,4921,2.7,0.06,TGMET
408,HD110463,190.4355,55.72467,K3V,,,,TGMET*
409,HD110833,191.0606,51.7593,K3V,5114,4.41,0.11,TGMET
410,HD111069,191.64243,11.3785,G5,5840,,,TGMET*
411,HD111395,192.19603,24.84023,G7V,5637,4.51,0.11,TGMET
412,HD111398,192.21843,12.09637,G5V,5714,4.29,0.08,TGMET
413,HD111631,192.68153,-0.76813,M0.5V,3845,,,TGMET*
414,HD112758,194.75651,-9.83409,K0V,5184,4.5,-0.46,TGMET
415,HD113226,195.54416,10.95915,G8IIIvar,5040,2.81,0.13,TGMET
416,HD113319,195.63941,32.43325,G8IV,,,,TGMET*
417,HD114174,197.2126,5.20724,G5IV,5781,4.51,0.07,TGMET
418,HD114357,197.41102,37.42314,K3III,4551,2.3,0.12,TGMET
419,HD115404,199.21272,17.01718,K2V,4731,4.37,-0.2,TGMET
420,HD115675,196.02936,87.11544,K0,,,,TGMET*
421,HD115953,199.94022,47.77804,K0,,,,TGMET*
422,HD116292,200.75465,-17.73528,K0III,4922,2.6,-0.03,TGMET
423,HD116442,200.91314,2.72332,G5,5182,4.56,-0.4,TGMET
424,HD116443,200.92019,2.72528,G5,4992,4.24,-0.43,TGMET
425,HD116495,200.88659,29.23749,K5,,,,TGMET*
426,HD116515,200.94478,25.54792,K0,4763,,,TGMET*
427,HD116956,201.43972,56.97049,G9IV-V,5305,4.45,0.07,TGMET
428,HD117043,201.49941,63.26128,G6V,5593,4.5,0.21,TGMET
429,HD117176,202.10754,13.77879,G5V,5528,3.95,-0.06,TGMET
430,HD117304,202.30417,10.81831,K0III,4630,2.17,-0.15,TGMET
431,HD117566,201.73668,78.64387,G2.5IIIb,5475,3.15,0.09,TGMET
432,HD117635,202.91641,-2.31739,G9V,5214,4.2,-0.47,TGMET
433,HD117710,202.81569,42.10615,K2III,,,,TGMET*
434,HD117876,203.20089,24.34674,G8III,4714,2.25,-0.48,TGMET
435,HD118036,203.56774,-0.31378,K4III,,,,TGMET*
436,HD118096,203.51349,33.22839,K5IV,,,,TGMET*
437,HD118100,203.68003,-8.34204,K7V,4147,,,TGMET*
438,HD118905,204.85575,26.68476,K1III,,,,TGMET*
439,HD119126,205.25978,22.49577,G9III,4802,2.25,-0.12,TGMET
440,HD119802,206.31132,8.83598,K2,4763,4.0,-0.05,TGMET
441,HD120084,205.66334,78.06444,G7III:,4883,2.55,0.09,TGMET
442,HD120164,206.74906,38.5427,K0III+...,4746,2.3,-0.07,TGMET
443,HD120420,207.16139,31.19021,K0III,4676,2.15,-0.27,TGMET
444,HD121934,209.48728,32.6009,K0,,,,TGMET*
445,HD122064,209.38357,61.49286,K3V,4843,4.54,0.17,TGMET
446,HD122120,209.83085,22.86975,K,4568,,,TGMET*
447,HD122563,210.63269,9.6861,F8IV,4589,1.19,-2.65,TGMET
448,HD122796,210.86378,27.50994,K1III,,,,TGMET*
449,HD122956,211.30427,-14.85707,G6IV/Vw...,4613,1.41,-1.74,TGMET
450,HD124292,213.1885,-3.32008,G0,5515,4.65,-0.08,TGMET
451,HD124897,213.9153,19.18241,K2IIIp,4316,1.71,-0.55,TGMET
452,HD125184,214.50303,-7.54239,F9V,5663,4.11,0.28,TGMET
453,HD127243,217.15755,49.84485,G3IV,5068,2.67,-0.63,TGMET
454,HD127506,217.68741,35.45375,K3V,4727,,,TGMET*
455,HD128165,218.37028,52.90879,K3V,4778,4.48,-0.04,TGMET
456,HD128311,219.00233,9.74652,K0,4965,4.59,0.1,TGMET
457,HD130307,221.81709,2.70322,G8V,5064,4.55,-0.21,TGMET
458,HD130322,221.88635,-0.28148,K0III,5395,4.49,0.05,TGMET
459,HD130948,222.56588,23.91184,G2V,5971,4.38,-0.04,TGMET
460,HD131977,224.36667,-21.41548,K4V,4622,4.38,0.03,TGMET
461,HD132142,223.79601,53.68035,K1V,5156,4.38,-0.45,TGMET
462,HD133002,222.58508,82.51194,F9V,,,,TGMET*
463,HD133208,225.48651,40.39057,G8III,4966,2.93,0.21,TGMET
464,HD135101,228.18118,19.28604,G5V,5656,4.25,0.08,TGMET
465,HD135204,228.46206,-1.35139,K0V,5409,4.15,-0.11,TGMET
466,HD135599,228.99653,0.79636,K0,5250,4.46,-0.13,TGMET
467,HD135722,228.87568,33.31483,G8III,4802,2.51,-0.38,TGMET
468,HD136138,229.60211,20.57276,G5IV,4995,2.6,-0.19,TGMET
469,HD136512,230.03566,29.61621,K0III,4686,2.75,-0.44,TGMET
470,HD136834,230.67728,1.41863,K3V,4880,4.41,0.23,TGMET
471,HD136923,230.69514,18.91896,K0,5316,4.48,-0.03,TGMET
472,HD137759,231.23239,58.96606,K2III,4552,2.96,0.16,TGMET
473,HD138852,232.73235,64.20869,K0III-IV,4859,2.3,-0.24,TGMET
474,HD139195,234.12325,10.01018,K0p,4991,2.99,-0.11,TGMET
475,HD139254,234.45016,-23.1417,K0III,4708,2.35,-0.04,TGMET
476,HD139323,233.98569,39.83112,K3V,5178,4.62,0.28,TGMET
477,HD139329,234.56784,-21.01633,K0III,4690,2.3,-0.31,TGMET
478,HD139341,234.00926,39.80248,K2V,5242,4.6,0.21,TGMET
479,HD139477,233.83351,60.08699,K5,4714,4.88,0.11,TGMET
480,HD139777,232.29661,80.4486,G8IV-V+...,,,,TGMET*
481,HD139813,232.34831,80.45027,G5,5491,4.71,0.14,TGMET
482,HD140538,236.00759,2.51518,G5V,5691,4.5,0.05,TGMET
483,HD141272,237.03943,1.57174,G8V,5284,4.52,-0.19,TGMET
484,HD142091,237.80805,35.65738,K0III-IV,4763,3.37,-0.04,TGMET
485,HD142267,238.30041,13.19662,G0IV,5756,4.48,-0.43,TGMET
486,HD143553,240.21306,4.42736,K0III:,4644,2.3,-0.36,TGMET
487,HD144287,241.01547,25.25484,G8V,5380,4.5,-0.15,TGMET
488,HD144579,241.23664,39.15651,G8V,5312,4.59,-0.69,TGMET
489,HD145675,242.60131,43.81765,K0V,5344,4.44,0.46,TGMET
490,HD145742,240.15282,80.6278,K0,4743,,,TGMET*
491,HD146233,243.90529,-8.36944,G1V,5791,4.43,0.02,TGMET
492,HD146388,243.86931,18.80809,K3III,4731,2.45,0.08,TGMET
493,HD148604,247.44549,-14.55087,G5III/IV,5110,2.8,-0.18,TGMET
494,HD148856,247.555,21.48961,G8III,4967,2.62,-0.27,TGMET
495,HD149661,249.08937,-2.32459,K2V,5264,4.49,0.04,TGMET
496,HD149806,249.28512,0.25434,K0,5359,4.54,0.21,TGMET
497,HD150997,250.72402,38.92225,G8III-IV,4938,2.61,-0.28,TGMET
498,HD151288,251.27646,33.50923,K7V,,,,TGMET*
499,HD151541,250.66073,68.10217,K1V,5332,4.41,-0.21,TGMET
500,HD152224,252.67979,32.55367,K0III,4685,2.25,-0.24,TGMET
501,HD152391,253.24502,-0.02642,G8V,5481,4.48,-0.05,TGMET
502,HD153525,254.42667,47.36073,K0,4661,,,TGMET*
503,HD153956,254.83964,56.68859,K1III:,4604,2.45,0.25,TGMET
504,HD154345,255.65168,47.08188,G8V,5491,4.47,-0.11,TGMET
505,HD155712,258.15676,18.3512,K0,,,,TGMET*
506,HD155970,258.83452,-14.58414,K1III,4717,2.5,0.08,TGMET
507,HD156668,259.41871,29.22723,K2,,,,TGMET*
508,HD156874,259.7022,28.82297,K0III,4881,2.5,0.0,TGMET
509,HD156985,259.4601,52.44711,K2,,,,TGMET*
510,HD157881,261.43847,2.11142,K7V,4045,4.7,-0.2,TGMET
511,HD158614,262.59915,-1.06291,G8IV-V,5627,4.04,-0.05,TGMET
512,HD158633,261.25041,67.30671,K0V,5343,4.61,-0.49,TGMET
513,HD158837,262.83889,2.72451,G8III,5190,3.0,-0.01,TGMET
514,HD159062,262.56844,47.4022,G5,5408,4.45,-0.42,TGMET
515,HD159181,262.60817,52.30139,G2II,5130,1.57,0.11,TGMET
516,HD159353,263.41412,16.31755,K0III:,4850,2.4,-0.08,TGMET
517,HD160346,264.82048,3.55524,K3V,4937,4.44,-0.02,TGMET
518,HD160964,264.05565,71.87836,K5,,,,TGMET*
519,HD161074,265.61818,24.56406,K4III,3995,1.83,-0.27,TGMET
520,HD161096,265.86814,4.5673,K2III,4548,2.22,0.04,TGMET
521,HD161178,264.28701,72.45579,G9III,4789,2.2,-0.24,TGMET
522,HD161797,266.61469,27.72068,G5IV,5532,3.88,0.2,TGMET
523,HD162076,267.1032,20.56544,G5IV,4959,2.7,-0.03,TGMET
524,HD162211,267.20478,25.62287,K2III,4522,2.67,0.0,TGMET
525,HD162652,268.02167,1.11117,K2,4953,,,TGMET*
526,HD162753,268.08776,6.76751,M...,,,,TGMET*
527,HD162757,268.26475,-10.89956,K1III:,,,,TGMET*
528,HD163588,268.38221,56.87264,K2III,4472,2.52,-0.11,TGMET
529,HD163993,269.44119,29.24788,K0III,5013,2.78,0.02,TGMET
530,HD164058,269.15154,51.4889,K5III,3966,1.55,-0.12,TGMET
531,HD164651,270.57451,0.10419,G5,5659,,,TGMET*
532,HD164922,270.62859,26.313,K0V,5390,4.41,0.11,TGMET
533,HD165173,271.10979,6.43639,G5,5501,4.3,-0.05,TGMET
534,HD165195,271.16696,3.77909,K3p,4431,1.24,-2.13,TGMET
535,HD165341,271.36369,2.5001,K0V SB,5089,4.5,-0.01,TGMET
536,HD166161,272.41952,-8.77933,G5,5160,2.21,-1.24,TGMET
537,HD166208,271.86975,43.4619,G8III...,5008,2.7,0.07,TGMET
538,HD166578,271.66901,64.22143,K0,4859,2.5,-0.62,TGMET
539,HD166620,272.4059,38.45778,K2V,5019,4.43,-0.13,TGMET
540,HD167006,272.97565,31.40535,M3III,,,,TGMET*
541,HD168413,274.85703,0.84195,K5,,,,TGMET*
542,HD168653,273.82115,68.75581,K1III:,4632,2.2,-0.16,TGMET
543,HD168720,275.07464,21.9613,M1III,,,,TGMET*
544,HD168723,275.3275,-2.89883,K0III-IV,4871,3.21,-0.14,TGMET
545,HD169822,276.54203,8.77757,G7V,5586,4.44,-0.12,TGMET
546,HD169913,276.78694,-8.04041,K0,,,,TGMET*
547,HD170008,276.75681,9.2096,G5,,,,TGMET*
548,HD170693,276.49641,65.56348,K2III,4285,1.86,-0.54,TGMET
549,HD171067,278.0436,13.73657,G8V,5648,4.5,-0.03,TGMET
550,HD171314,278.324,22.31425,K4V,,,,TGMET*
551,HD171917,279.37394,-2.92003,K0,,,,TGMET*
552,HD171951,279.31369,7.52855,G0,,,,TGMET*
553,HD171994,279.28775,16.19829,G8IV,5014,2.7,-0.23,TGMET
554,HD172099,276.53943,79.62857,A5,,,,TGMET*
555,HD173034,280.89243,-8.36827,K0,,,,TGMET*
556,HD173328,281.15705,2.12093,K2,,,,TGMET*
557,HD173701,281.14633,43.83328,K0,5417,4.47,0.25,TGMET
558,HD173739,280.6945,59.63041,K5,,,,TGMET*
559,HD173740,280.69569,59.62676,K5,3395,4.93,-0.54,TGMET
560,HD174080,282.12177,10.74545,K0,4750,4.84,0.22,TGMET
561,HD174719,282.95176,3.03102,G6V,5665,,,TGMET*
562,HD175225,282.89558,52.97512,G9IVa,5230,3.55,-0.01,TGMET
563,HD175305,281.77683,74.7254,G5III,5030,2.52,-1.43,TGMET
564,HD175588,283.62618,36.89861,M4IIvar,3637,,,TGMET*
565,HD175743,284.02551,18.10541,K1III,4669,2.5,0.04,TGMET
566,HD176377,284.71251,30.18064,G0,5819,4.41,-0.27,TGMET
567,HD176408,284.18771,57.81485,K1III,4564,2.25,0.04,TGMET
568,HD176598,284.10716,65.25808,G8III,5024,2.8,0.03,TGMET
569,HD176737,285.38961,2.58852,K4II-III,,,,TGMET*
570,HD177089,285.82484,-2.78839,K2,,,,TGMET*
571,HD177257,285.93738,5.0696,K2,,,,TGMET*
572,HD177463,286.2403,-4.03142,K1III,4527,2.65,-0.25,TGMET
573,HD177942,286.64927,1.52233,K5,,,,TGMET*
574,HD178126,286.75851,7.61588,K5V,4530,4.57,-0.72,TGMET
575,HD178428,286.98884,16.85338,G5V,5621,4.2,0.13,TGMET
576,HD179079,287.79095,-2.63839,G5,5773,,,TGMET*
577,HD179104,287.7724,5.17982,K0,,,,TGMET*
578,HD180161,288.04732,57.67198,G8V,5373,,,TGMET*
579,HD180711,288.13876,67.66154,G9III,4817,2.52,-0.19,TGMET
580,HD181655,289.91249,37.33054,G8V,5714,4.55,0.12,TGMET
581,HD182488,290.89172,33.22196,G8V,5425,4.56,0.18,TGMET
582,HD182572,291.2425,11.94441,G8IVvar,5580,4.19,0.37,TGMET
583,HD182736,291.01408,44.93354,G0,5430,3.7,-0.06,TGMET
584,HD182905,291.74055,-0.91194,G5,5526,,,TGMET*
585,HD183658,292.71966,-6.51442,G0,5816,4.42,0.06,TGMET
586,HD184385,293.35647,21.84033,G5V,5549,4.53,0.15,TGMET
587,HD184406,293.52231,7.37894,K3III,4478,2.23,-0.07,TGMET
588,HD184768,294.00272,0.09119,G5,5713,4.2,-0.07,TGMET
589,HD184786,293.42336,49.26232,M4.5III,3450,0.5,-0.01,TGMET
590,HD185144,293.08996,69.66118,K0V,5298,4.51,-0.21,TGMET
591,HD185351,294.15824,44.69493,K0III,4933,3.03,-0.07,TGMET
592,HD185414,293.98172,56.9839,G0,5777,,,TGMET*
593,HD185644,295.18076,-16.29327,K1III,4591,2.4,0.01,TGMET
594,HD185657,294.48631,49.28442,G6V,4941,3.0,-0.4,TGMET
595,HD185758,295.02413,18.01389,G0II,5421,3.11,-0.15,TGMET
596,HD186427,295.46655,50.51752,G5V,5749,4.37,0.07,TGMET
597,HD187111,297.16489,-12.12215,G8III/IVw,4297,0.76,-1.75,TGMET
598,HD187739,298.05002,-19.045,K0III,4649,2.3,-0.34,TGMET
599,HD187923,298.01433,11.62833,G0V,5682,4.09,-0.17,TGMET
600,HD188056,297.65718,52.988,K3IIIvar,4328,1.96,0.07,TGMET
601,HD188119,297.04313,70.26793,G8III,4988,2.67,-0.32,TGMET
602,HD188326,298.25642,38.77337,G8IVvar,5259,3.81,-0.18,TGMET
603,HD188512,298.8283,6.40676,G8IVvar,5119,3.53,-0.13,TGMET
604,HD188947,299.07655,35.08342,K0IIIvar,4826,2.57,-0.01,TGMET
605,HD189087,299.30591,29.82401,K1V,5298,4.4,-0.12,TGMET
606,HD189733,300.18214,22.71085,G5,5045,4.53,-0.03,TGMET
607,HD190007,300.69602,3.32618,K4V,4650,4.26,0.15,TGMET
608,HD190067,300.64232,15.59207,G7V,5377,4.61,-0.37,TGMET
609,HD190228,300.75322,28.30686,G5IV,5294,3.84,-0.24,TGMET
610,HD190360,300.90586,29.8968,G6IV+...,5562,4.36,0.24,TGMET
611,HD190404,300.9672,23.34068,K1V,4999,4.27,-0.74,TGMET
612,HD190412,301.19422,1.15601,G5,5333,,,TGMET*
613,HD190470,301.04186,25.79023,K3V,,,,TGMET*
614,HD190771,301.29076,38.47846,G5IV,5834,4.44,0.17,TGMET
615,HD191026,301.5907,35.97247,K0IV,5150,3.49,-0.1,TGMET
616,HD191785,302.77531,16.188,K1V,5176,4.6,-0.15,TGMET
617,HD192263,303.49936,-0.86687,K0,4997,4.56,0.04,TGMET
618,HD192787,303.84904,33.72909,K0III,4987,2.6,-0.05,TGMET
619,HD192836,304.08245,21.5987,K1III,4772,2.6,0.01,TGMET
620,HD193202,302.7184,77.23897,K5,,,,TGMET*
621,HD193326,304.91491,1.99344,G5,,,,TGMET*
622,HD195330,307.76794,-15.05617,K1/K2III+..,4792,2.4,-0.29,TGMET
623,HD195617,308.08505,2.13281,K2,3921,,,TGMET*
624,HD196134,308.45231,41.77266,K0III-IV,4741,2.4,-0.14,TGMET
625,HD196755,309.78243,10.0862,G5IV+...,5660,3.77,0.02,TGMET
626,HD197964,311.6646,16.12429,K1IV,4998,3.32,0.27,TGMET
627,HD197989,311.55284,33.97026,K0III,4721,2.52,-0.15,TGMET
628,HD198149,311.3224,61.83878,K0IV,4967,3.49,-0.13,TGMET
629,HD198431,312.67407,-12.5449,K1III,4563,2.4,-0.21,TGMET
630,HD198809,313.03198,27.09698,G8III,5113,2.88,-0.14,TGMET
631,HD199191,313.32631,54.5181,G8III+...,4779,2.25,-0.7,TGMET
632,HD199305,313.33246,62.15439,M2V,3660,4.67,-0.13,TGMET
633,HD199870,314.5811,44.47171,G8III,4898,2.69,0.04,TGMET
634,HD200081,315.3434,-2.514,G0,4969,,,TGMET*
635,HD200560,315.66982,45.88477,K2,5065,,,TGMET*
636,HD200779,316.33227,7.0693,K5,4565,4.1,0.06,TGMET
637,HD200905,316.23276,43.92785,K5Ibv SB,3801,1.4,-0.25,TGMET
638,HD201091,316.7248,38.74944,K5V,4491,4.51,-0.27,TGMET
639,HD201092,316.73027,38.74206,K7V,4016,4.27,-0.39,TGMET
640,HD202109,318.23411,30.22692,G8II SB,4946,2.52,-0.02,TGMET
641,HD202575,319.13528,9.39383,K2,4770,4.85,0.04,TGMET
642,HD203387,320.56165,-16.83454,G8III,5107,2.74,-0.05,TGMET
643,HD204543,322.36755,-3.51538,G0,4680,1.35,-1.82,TGMET
644,HD204771,322.36229,46.54058,K0III,4904,2.7,0.02,TGMET
645,HD204867,322.88972,-5.57118,G0Ib,5462,1.45,-0.03,TGMET
646,HD205434,323.25446,62.00245,K,,,,TGMET*
647,HD205435,323.49522,45.59184,G8III,5078,2.68,-0.16,TGMET
648,HD205512,323.69402,38.53406,K1III,4642,2.45,-0.01,TGMET
649,HD206005,324.86712,-10.5769,K0,4709,2.2,-0.19,TGMET
650,HD206374,325.27582,26.75067,G8V,5601,4.52,-0.05,TGMET
651,HD206778,326.04648,9.87501,K2Ibvar,4377,1.01,-0.04,TGMET
652,HD206828,326.0388,26.51929,G2V,,,,TGMET*
653,HD206859,326.1279,17.35002,G5Ib,4846,1.15,-0.03,TGMET
654,HD207130,325.76685,72.32009,K0III,4769,2.62,0.04,TGMET
655,HD207795,327.91431,0.84941,K2,5297,,,TGMET*
656,HD208038,328.2723,20.93052,K0,,,,TGMET*
657,HD208111,328.54322,-4.27618,K2III,4592,2.3,0.18,TGMET
658,HD208313,328.68767,32.32857,K0,5054,4.54,-0.04,TGMET
659,HD209750,331.44598,-0.31985,G2Ib,5240,1.34,0.17,TGMET
660,HD210460,332.57925,19.61634,G0V,5420,3.95,-0.12,TGMET
661,HD210667,332.79964,36.25633,K0,5461,4.53,0.19,TGMET
662,HD210807,332.45179,72.34121,G8III,4975,2.52,-0.19,TGMET
663,HD211006,333.41125,28.60801,K2III,4541,2.35,0.07,TGMET
664,HD211472,333.97558,54.67289,K1V,5319,4.4,-0.04,TGMET
665,HD212496,335.8901,52.22905,G9III,4659,2.52,-0.45,TGMET
666,HD212943,336.96468,4.69567,K0III,4600,2.82,-0.35,TGMET
667,HD214448,339.59227,-7.89756,G1IV-V,,,,TGMET*
668,HD214567,339.71913,19.52226,G8II,5000,2.5,-0.06,TGMET
669,HD214683,339.96152,4.11611,K2,,,,TGMET*
670,HD215030,340.40021,41.54912,G9III,4723,2.35,-0.49,TGMET
671,HD215274,340.91861,30.09251,G5V,5765,,,TGMET*
672,HD215665,341.63282,23.56565,G8II-III,4775,2.47,-0.09,TGMET
673,HD215704,341.5849,50.20997,K0,5418,4.2,0.07,TGMET
674,HD215721,341.88801,-19.61338,G8III,4903,2.57,-0.48,TGMET
675,HD216131,342.5008,24.60158,M2III,4986,2.74,-0.08,TGMET
676,HD216143,342.62954,-6.91377,G5,4508,1.02,-2.2,TGMET
677,HD216174,342.44298,55.90278,K1III,4413,2.11,-0.55,TGMET
678,HD216228,342.42007,66.20041,K0III,4752,2.54,0.01,TGMET
679,HD216259,342.85983,13.96998,K0,4969,4.81,-0.63,TGMET
680,HD216520,341.88285,83.69703,K2,,,,TGMET*
681,HD216672,343.64845,16.94183,"S5,1",3500,0.9,-0.22,TGMET
682,HD217014,344.36658,20.76883,G5V,5763,4.3,0.17,TGMET
683,HD217107,344.56475,-2.39538,G8IV,5630,4.31,0.35,TGMET
684,HD217906,345.94357,28.08279,M2II-IIIvar,3689,1.2,-0.11,TGMET
685,HD218031,346.04576,50.05209,K0III,4689,2.5,-0.13,TGMET
686,HD218329,346.75108,9.40949,M2III,,,,TGMET*
687,HD218566,347.2947,-2.26074,K3V,4927,4.81,0.38,TGMET
688,HD218857,347.85248,-16.25112,G6:w...,5109,2.47,-1.88,TGMET
689,HD218868,347.70866,45.51227,K0,5547,4.45,0.21,TGMET
690,HD219134,348.32073,57.16836,K3Vvar,4913,4.51,0.08,TGMET
691,HD219418,348.84599,25.67224,G5III,5233,2.8,-0.27,TGMET
692,HD219449,348.97289,-9.08774,K0III,4662,2.55,-0.02,TGMET
693,HD219538,349.07566,30.67021,K2V,5078,4.5,-0.04,TGMET
694,HD219615,349.29141,3.28229,G7III,4844,2.6,-0.46,TGMET
695,HD219734,349.43603,49.0153,M2III,,,,TGMET*
696,HD219916,349.65622,68.11144,K0III,5119,2.95,0.06,TGMET
697,HD220182,350.40214,44.09788,K1V,5372,,,TGMET*
698,HD220221,350.43521,45.17606,K2,,,,TGMET*
699,HD220954,351.99206,6.37899,K1III,4699,2.37,-0.1,TGMET
700,HD221170,352.37004,30.43274,G2IV,4467,0.97,-2.11,TGMET
701,HD221345,352.82256,39.2362,K0III,4649,2.4,-0.36,TGMET
702,HD221354,352.84253,59.16552,K2V,5245,4.37,0.01,TGMET
703,HD221585,353.2252,63.15548,G8IV,,,,TGMET*
704,HD221833,353.86907,1.31314,K0,4603,2.3,0.02,TGMET
705,HD221851,353.85671,31.16131,G5,5178,,,TGMET*
706,HD222107,354.39101,46.45815,G8III-IV,4581,3.11,-0.47,TGMET
707,HD222143,354.4937,46.19943,G5,5823,4.45,0.15,TGMET
708,HD222404,354.83688,77.63227,K1IV,4884,3.33,0.14,TGMET
709,HD223047,356.50853,46.42027,G5Ib,4990,1.5,0.1,TGMET
710,HD223524,357.56137,-9.97414,K0IV,4609,4.2,0.07,TGMET
711,HD224465,359.5284,50.44767,G5,5723,,,TGMET*
712,HD224726,0.04842,-0.36046,K0,,,,TGMET*
713,HD224930,0.54232,27.08226,G3V,5413,4.43,-0.81,TGMET
714,HD225197,1.08246,-16.52904,K0III,4762,2.62,0.17,TGMET
715,HD225216,1.17492,67.16644,K1III,4763,2.43,-0.09,TGMET
716,HD232078,294.55029,16.80712,K3IIp,3848,0.23,-1.58,TGMET
717,HD232979,69.42055,52.89361,K8V,,,,TGMET*
718,HD234078,208.00002,49.95091,K5,,,,TGMET*
719,HD245409,84.12912,11.32787,K7,,,,TGMET*
720,HD284414,65.84521,19.65867,K2V,,,,TGMET*
721,HD285690,64.5803,16.08834,K3V,4898,4.57,0.1,TGMET
722,HD332518,296.39836,30.01022,K5V,,,,TGMET*
723,Sun,,,G2V,,,,TGMET*
