ID,specname,ra,dec,l,b,rv,Teff,logg,FeH,snri,spt,CaOH,CaH1,CaH2,CaH3,TiO5,ZetaL07,ZetaD12,ZetaL13,ZetaZ19,source,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_gof_al,astrometric_excess_noise_sig,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,ruwe,rest,ResFlag,ModFlag,flag,Vtotal,Z,U,V,W
201615196,spec-56658-GAC096N23B1_sp15-196,96.070239,24.487188,188.1114295897662,5.350714034767616,22.0,3946.0,5.12,-0.63,12.9,0,0.820277888,0.8472987409999999,0.7245078690000001,0.883142471,0.859775113,0.7400233970000001,0.558060337,0.8203854209999999,0.612125151,lamost,2.5535462780000002,0.061867114,4.6268551769999995,0.099096087,-18.48306195,0.082111318,0.00263563,0.0,1315.2788,15.665029,171.80612,16.522694,549.98456,14.76689,1.7558041000000002,0.9987855999999999,387.572532496628,1.0,1.0,1.0,41.58119888899567,51.14187695673984,-6.960598167873753,-24.73566275227623,1.2824830105343104
440908076,spec-57466-GAC094N39B2_sp08-076,96.244105,39.379698,174.68335276141556,12.125318806162891,-38.0,3762.0,4.5,-1.0,12.5,0,0.777450403,0.8971238420000001,0.717028252,0.901961517,0.9048285979999999,0.526297029,0.389288081,0.581357923,0.43088917200000004,lamost,1.684024405,0.045829483,-1.368472064,0.064248392,-1.9317117990000001,0.05732648,-1.3643396,0.0,739.0356,14.90652,461.45554000000004,15.460973000000001,385.37875,14.209087,1.2518854,1.0422242,584.2675076695369,1.0,1.0,1.0,38.11815754273527,137.7257929927742,46.16137825442264,5.743934952612296,-6.2220016377014336
103005016,spec-56299-GAC096N32M1_sp05-016,96.252943,30.946888,182.3906571425346,8.433961234376943,159.0,3694.0,5.28,-1.02,30.2,1,0.8266117000000001,0.759378668,0.654109347,0.8093506559999999,0.836560385,0.5416092029999999,0.47646788799999995,0.594327105,0.486406978,lamost,5.5426456889999995,0.075832904,-56.90760244,0.148940648,-229.6866415,0.127728051,-0.18992512,0.0,931.0198,16.687905999999998,45.19632,17.670504,169.31921,15.675925,1.9945784,0.9357263000000001,179.53970633274898,1.0,1.0,1.0,256.37404031618536,41.33231128722196,-158.50013600617226,-147.96252376855256,-99.04484368080405
105812203,spec-56304-GAC094N27M1_sp12-203,96.734915,28.512177,184.777451309064,7.713809524754162,-3.0,3533.0,4.76,-0.88,20.4,2,0.603500801,0.76811032,0.53877697,0.756538624,0.65799963,0.7859912809999999,0.745296009,0.823932337,0.73557871,lamost,4.193817356,0.114551822,-36.41909996,0.20433965899999998,-12.05959227,0.182971716,3.5299322999999996,4.062719955,803.1817599999997,16.578357999999998,92.53653,17.827168,199.43364,15.470618,2.3565492999999997,1.117616,237.111399982505,1.0,1.0,0.0,43.206154610892035,46.826039805713656,7.534312559145597,18.283675289893146,-35.38251878870166
78416188,spec-56246-GAC098N33F1_sp16-188,96.747732,34.639471,179.2204331675006,10.441221004664623,33.0,3819.0,4.93,-0.39,15.4,1,0.590496053,0.825194001,0.588036852,0.7639454790000001,0.719460984,0.719050835,0.669368791,0.765305975,0.666118106,lamost,2.078017328,0.194482006,-15.31390719,0.295677474,-5.353001935,0.26147826,-0.8074501999999999,9.33e-16,476.8087,18.052652,51.773483,19.110565,118.96038,17.00219,2.1083755,0.88383156,480.297577860534,1.0,1.0,1.0,49.72418912756724,102.0430644986879,-28.226852458819714,17.019028303253528,-22.80086601494336
136203076,spec-56372-GAC098N33B1_sp03-076,96.824012,32.920164,180.81845757847043,9.74493076625487,24.0,3901.0,5.01,-0.5,16.8,1,0.7647526379999999,0.8708445340000001,0.634576858,0.831688784,0.8135697409999999,0.622362431,0.546465102,0.6834126559999999,0.5583512620000001,lamost,3.4895414369999997,0.050145577000000004,22.63371815,0.07424273,21.83943566,0.066253116,1.1265546,0.0,1845.0488,15.232101,146.246,16.134117,244.51076,14.287854000000001,1.8462629000000002,1.0710217,284.303437121973,1.0,1.0,1.0,48.67743950085961,63.12206069448162,-5.840292852277473,25.010212827741658,51.061428403358825
136203027,spec-56372-GAC098N33B1_sp03-027,97.194831,32.345406,181.48156533865688,9.772989942887165,33.0,3781.0,4.61,-0.89,15.4,0,0.78804961,0.8976874990000001,0.66655277,0.8799033279999999,0.8992561240000001,0.425627105,0.34849458299999997,0.47401291100000004,0.367789807,lamost,3.578439728,0.09049002800000001,-14.2650455,0.11670330000000001,-26.29001400000001,0.10215928199999999,4.347737,4.396930932,1033.8279,15.693472,113.84392,16.725595000000002,333.35168,14.667473999999999,2.0581217,1.1940993,277.492903821551,1.0,1.0,0.0,51.46868935870646,62.10279949394344,-26.432209210087386,-11.587406504697109,-18.684802009563825
78516239,spec-56246-GAC098N33M1_sp16-239,97.214011,35.205753,178.86981287557253,11.03127959719677,-6.0,3916.0,5.5,-0.21,11.8,1,0.832613988,0.836769533,0.6755640940000001,0.8325807709999999,0.825505443,0.654491505,0.556356207,0.725231355,0.577002322,lamost,1.382922294,0.170111535,-4.776574134,0.24094524399999998,-1.316726432,0.213817907,2.5845587,2.29883507,769.7702,17.683588,35.233852,18.67703,100.28649,16.684013,1.9930172,1.0861473,719.258291250662,1.0,1.0,0.0,17.978389521892762,152.626451131261,14.012122099717535,15.151687052709125,-10.25040322912076
302805043,spec-57046-GAC097N37M1_sp05-043,97.6701,35.965907,178.3310674225573,11.691904686955993,63.0,3900.0,5.7,-0.2,35.1,1,0.871874622,0.881164631,0.67100697,0.827453925,0.866154465,0.48811617399999996,0.41834332,0.5398789629999999,0.43222545799999995,lamost,1.53980133,0.11037951800000001,-3.2383903380000003,0.22963085,-5.35999737,0.202147975,1.0988947,0.536547264,416.12955,17.502036999999998,44.763203000000004,18.53464,172.28502,16.498684,2.0359554,1.0051993000000001,640.999537422848,1.0,1.0,1.0,65.40915407320642,144.89779253864438,-53.669875180134824,3.5645837414145185,4.429032424727196
8914039,spec-55895-GAC_096N28_M1_sp14-039,97.704801,28.400192,185.2635978885605,8.426527141899639,-9999.0,-9999.0,-9999.0,-9999.0,10.3,4,1.101385964,0.850784075,0.406106807,0.537419971,0.464955268,0.7614905120000001,0.75712856,0.762241066,0.7265568020000001,lamost,1.5118059469999998,0.12097576,3.663546073,0.259141602,-10.07864269,0.227259654,0.45831355,8.95e-16,692.3863,17.60631,52.55874,18.686752,105.36306,16.553373,2.133379,0.9598537,,,,,,,,,
25910098,spec-55930-GAC_101N28_M1_sp10-098,97.8069,27.475266,186.14131320364154,8.096151846101481,146.0,3500.0,4.59,-0.91,9.7,2,0.633909826,0.7555079090000001,0.553432787,0.7483483,0.6635270870000001,0.7825017740000001,0.7406160620000001,0.821643667,0.7315692020000001,lamost,2.008994927,0.125617067,-11.00547427,0.17025815800000002,-11.34316341,0.14631554300000002,4.0288900000000005,1.359583019,807.3256,17.068731,33.62558,18.201315,112.44391,15.96424,2.2370749,1.1541693000000002,493.373805843323,1.0,1.0,1.0,151.0041441810202,84.48383826580555,-136.58437371246634,-16.019529743086633,-6.6415908988287695
72914114,spec-56225-GAC100N32M1_sp14-114,97.904492,33.176579,180.98477312372242,10.671852781949392,-44.0,3785.0,5.11,-1.0,15.5,0,0.8034147540000001,0.817719587,0.730562919,0.8713735909999999,0.863356557,0.704855778,0.536440195,0.7824961890000001,0.585882484,lamost,2.924349472,0.221291971,54.82254794,0.28611982,-191.46609019999997,0.252957723,1.7029258000000005,0.641983337,582.7828400000002,17.533182,46.788715,18.480679000000002,118.54361999999999,16.545285999999994,1.9353924,1.0609785,341.58915934097,1.0,1.0,1.0,325.4326014197989,78.25651706885017,49.48374272373891,-305.1631900375225,-53.481221956616075
